"","merge","lng","lat","population"
"518","Malda, india","88.14573","25.00447","170039"
"519","Malongo, angola","16.4","-7.26667","0"
"520","Maluku, indonesia","128.18141","-3.69543","355596"
"521","Mamozai, afghanistan","69.24484","34.45893","0"
"522","Mamozai, pakistan","71.11095","34.49637","0"
"523","Manda, israel","35.26009","32.81034","15014"
"524","Manda, india","76.69592","33.62494","0"
"525","Mandai, india","71.14313","26.37971","0"
"526","Maneri, pakistan","72.39952","34.15976","0"
"527","Mangaize, niger","2.01518","14.81034","0"
"528","Mangalsen, nepal","81.21857","29.15447","0"
"529","Mangoli, pakistan","68.28253","28.4675","0"
"530","Manipay, srilanka","79.9899","9.7261","0"
"531","Ciudad Mante, mexico","-98.9739","22.74304","79981"
"532","Manzai, pakistan","69.69361","32.40583","0"
"533","Marawila, srilanka","79.828","7.4106","0"
"534","Maraycancha, peru","-76.60194","-11.04944","0"
"535","Marhoum, algeria","-0.19465","34.44675","0"
"536","Markina, spain","-2.55","43.3","0"
"537","Marquesado, argentina","-68.61667","-31.51667","0"
"538","Masiu, philippines","124.3175","7.81167","0"
"539","Massa-Carrara, italy","10.11869","44.02079","64783"
"540","Matabeleland, zimbabwe","25.83066","-17.93285","35761"
"541","Mattakkuliya, srilanka","79.8738","6.9747","0"
"542","Matuga, uganda","32.52139","0.46917","0"
"543","Matugama, srilanka","80.1128","6.5204","0"
"544","Matuguinao, philippines","124.8856","12.1446","0"
"545","Mayoc, peru","-75.74218","-11.38247","0"
"546","Medawachchiya, srilanka","80.4923","8.5345","0"
"547","Medio Mundo, nicaragua","-86.01667","11.88333","0"
"548","Meesalai, srilanka","80.1867","9.665","0"
"549","Meetiyagoda, srilanka","80.0895","6.1915","0"
"550","Meisau, germany","12.71468","47.79084","0"
"551","Memba, mozambique","34.22667","-21.37389","0"
"552","Menda, india","79.9481","27.2026","0"
"553","Merad, algeria","2.42625","36.47477","0"
"554","Meseta, colombia","-75.2125","7.04333","0"
"555","Mesopotamia, colombia","-75.31516","5.88414","0"
"556","Meymaneh, afghanistan","64.78361","35.92139","75900"
"557","Migliacciaro, france","9.39828","42.00012","0"
"558","Mimika, indonesia","136.46667","-4.7","0"
"559","Mir Hassan, pakistan","68.67478","25.72535","0"
"560","Mirpur, bangladesh","88.91305","24.02959","0"
"561","Mithapur, india","71.93642","23.34184","0"
"562","Mogaung, myanmar","96.57474","23.10628","0"
"563","Moheli, comoros","43.7425","-12.28","14966"
"564","Mohmand, pakistan","72.01667","34.00833","0"
"565","Molo, philippines","122.54583","10.695","0"
"566","Mondomo, colombia","-76.55062","2.88805","0"
"567","Monkey Point, nicaragua","-83.65853","11.59452","0"
"568","Monterrico, peru","-74.42236","-11.26319","0"
"569","Monzon, peru","-76.36667","-9.41667","0"
"570","Moraketiya, srilanka","80.86667","6.33333","0"
"571","Morrillo, nicaragua","-84.79098","11.24243","0"
"572","Moulvibazar, bangladesh","91.77075","24.48888","57441"
"573","moya, peru","-75.12731","-12.51629","0"
"574","Mugu, nepal","82.51536","29.73015","0"
"575","Muhajiriyah, sudan","25.63333","12","0"
"576","Mullaghmore, ireland","-8.44861","54.46639","128"
"577","Mungo, suriname","-54.4","5.61667","0"
"578","Munini, burundi","29.5745","-3.4619","0"
"579","Muntinlupa, philippines","121.0475","14.39028","0"
"580","Muradabad, pakistan","73.6847","34.1249","0"
"581","Murghab, afghanistan","64.67313","35.27855","0"
"582","Musaga, burundi","29.3747","-3.4158","0"
"583","Musa Qala, afghanistan","64.77232","32.35017","0"
"584","Mushan, afghanistan","66.38394","34.33285","0"
"585","Mustahil, ethiopia","44.73194","5.24361","0"
"586","Muzhava, georgia","41.97139","42.69778","0"
"587","Nabarangpur, india","82.54826","19.23114","1220946"
"588","Nabatiye, lebanon","35.48389","33.37889","120000"
"589","Nabilatuk, uganda","34.58417","2.02056","0"
"590","Nag, pakistan","73.40066","34.69689","0"
"591","Nagar, pakistan","73.95","31.2","86900"
"592","Nahariyah, israel","35.09467","33.01135","51200"
"593","Namacunde, angola","15.85","-17.3","0"
"594","Nangere, nigeria","11.07052","11.86444","0"
"595","Nari, afghanistan","64.79581","34.72645","0"
"596","Narli, turkey","35.61472","41.13352","0"
"597","Nasir Bagh, pakistan","66.82094","30.95485","0"
"598","Nazimabad, pakistan","74.0598","32.59072","0"
"599","Negage, angola","15.27215","-7.78871","0"
"600","Neltume, chile","-71.93916","-39.84413","0"
"601","Netiv Haasara, israel","34.53955","31.57201","0"
"602","Netzahualcoyotl, mexico","-99.01483","19.40061","1232220"
"603","Neustadt an der Weinstrasse, germany","8.13886","49.35009","53984"
"604","Neve Dekalim, israel","34.7613","31.98184","0"
"605","New Deli, india","77.22897","28.65381","10927986"
"606","Nhamatanda, mozambique","34.21278","-19.26917","0"
"607","Nimacabaj, guatemala","-90.51667","15.11667","0"
"608","Ningolai, pakistan","72.41661","34.84506","0"
"609","Nirkh, afghanistan","68.8026","34.36707","0"
"610","Nir Oz, israel","34.4021","31.31017","0"
"611","Nittambuwa, srilanka","80.0938","7.1426","0"
"612","None, indonesia","124.41224","-9.84115","0"
"613","Noonmati, india","91.8","26.18333","0"
"614","Nowgong, india","92.66667","26.35","0"
"615","nueva esperanza, peru","-78.34981","-6.40188","0"
"616","Nurar, pakistan","70.53417","32.90417","0"
"617","Nutibara, colombia","-76.25","6.8","0"
"618","Nyamandhlovu (Matabeleland), zimbabwe","28.27031","-19.85789","0"
"619","Nyanza-Lac, burundi","29.6034","-4.3468","0"
"620","Obah, afghanistan","67.90785","34.53432","0"
"621","Obilic, kosovo","21.07028","42.68694","11612"
"622","Oghi, pakistan","73.00773","34.49823","0"
"623","Olivos, argentina","-58.48703","-34.50747","0"
"624","Oriental Mindoro, philippines","121.48842","13.0357","43521"
"625","Oro, colombia","-75.62028","8.87443","17623"
"626","Oronjoy, peru","-73.43528","-13.38028","0"
"627","Ortulu, turkey","42.34266","40.55652","3995"
"628","Orurillo, peru","-70.51306","-14.73","0"
"629","Otoca, peru","-74.58365","-14.47484","0"
"630","Ouled Ali, algeria","0.74885","35.58938","0"
"631","Ouled Allal, algeria","3.68","36.80667","0"
"632","Ouled Ameur, algeria","0.71777","35.62163","0"
"633","Oum Toub, algeria","6.57201","36.68878","0"
"634","Owambo, namibia","16.65858","-18.24571","50"
"635","Paccha, peru","-73.88613","-13.86373","0"
"636","Padi, thailand","101.87172","6.07239","14274"
"637","Pa Do, thailand","-48.95306","-2.94722","0"
"638","Paiwas, nicaragua","-85.12269","12.78571","7872"
"639","Paiwitas, nicaragua","-85.31667","12.88333","0"
"640","Palca, peru","-69.53972","-17.40778","0"
"641","Pallanchacra, peru","-76.28514","-10.43984","0"
"642","Palmitos, colombia","-75.26769","9.37899","14385"
"643","Palpa, nepal","83.4643","27.88924","0"
"644","Pancasan, nicaragua","-85.56241","12.92719","0"
"645","Panchlaish, bangladesh","91.83551","22.35994","0"
"646","Pangasinan, philippines","120.57111","15.97611","101037"
"647","Pankulam, srilanka","81.0317","8.6333","0"
"648","Pannala, srilanka","79.9985","6.4801","0"
"649","Pantar, philippines","120.4111","16.8329","0"
"650","Parasi, nepal","83.68063","27.5225","0"
"651","Parasi, india","80.93935","23.66602","0"
"652","Parco, peru","-77.68722","-9.17778","0"
"653","Pardes Hanna, israel","34.97781","32.47408","0"
"654","Pasaband, afghanistan","64.8531","33.68956","0"
"655","Pasay, philippines","124.89563","10.11443","900"
"656","Pashat, pakistan","71.52664","34.86545","0"
"657","Pashupatinagar, nepal","84.87718","27.19198","0"
"658","Paso, indonesia","124.8549","1.2061","0"
"659","Patag, philippines","124.52333","11.66389","0"
"660","Pataz, peru","-77.49528","-8.00722","0"
"661","Patio Bonito, colombia","-75.53333","9.08333","0"
"662","Penablanca, chile","-71.35311","-33.03861","0"
"663","Periyakulam, srilanka","79.85","7.98333","0"
"664","Pessene, mozambique","32.35028","-25.69222","0"
"665","Philobari, india","95.69314","27.55646","0"
"666","Phool Nagar, pakistan","73.95","31.2","86900"
"667","Piamonte, colombia","-74.78608","4.3788","0"
"668","Pichari, peru","-73.81667","-12.5","0"
"669","Piedicroce, france","9.32756","42.23412","140"
"670","Piedras Blancas, colombia","-75.3896","9.16236","0"
"671","Piliyandala, srilanka","79.9249","6.7999","0"
"672","Pintatagan, philippines","125.9508","7.0796","0"
"673","Pinukpuk, philippines","121.4","17.61667","0"
"674","Pir Baba, pakistan","74.08758","32.23955","0"
"675","Pitumudi, thailand","101.28794","6.75808","0"
"676","Podia, india","81.53818","18.17237","0"
"677","Pola, philippines","123.5","13.13333","0"
"678","Poona, india","73.85535","18.51957","2935744"
"679","Portonovo, spain","-8.82563","42.39424","0"
"680","Pozo Azul, colombia","-73.62202","4.17723","0"
"681","Pudahuel, chile","-70.74604","-33.44558","0"
"682","Pueblo Libre, peru","-73.8415","-13.85748","0"
"683","Puerto Barrios, colombia","-76.8385","8.08994","0"
"684","Puerto Bello, colombia","-76.28311","1.14234","0"
"685","Puerto Esperanza, colombia","-73.42472","3.2996","0"
"686","Puerto Limon, colombia","-75.54622","0.54647","0"
"687","Puerto Viejo, nicaragua","-85.24557","13.51457","0"
"688","Pujujil, guatemala","-91.15","14.81667","0"
"689","Puli Charkhi, afghanistan","69.35104","34.54363","0"
"690","Punta de Blanco, colombia","-74.88866","9.07855","0"
"691","Puran, pakistan","73.62362","32.76989","0"
"692","Pur Chaman, afghanistan","63.86122","33.14218","0"
"693","Pushtakhara, pakistan","71.50922","33.96339","0"
"694","Pyuthan, nepal","82.88427","28.08867","0"
"695","Qala-e Naw, afghanistan","63.12891","34.98735","9000"
"696","Qarat Tabbah, iraq","44.93479","34.43277","0"
"697","Qardho, somalia","49.08494","9.50506","0"
"698","Quaidabad, pakistan","71.93267","32.35309","0"
"699","Quinches, peru","-76.14323","-12.3078","0"
"700","Quinta Normal, chile","-70.69943","-33.42466","0"
"701","Rabat-i-Sangi, afghanistan","62.13917","34.79951","0"
"702","Rahimabad, pakistan","70.66938","31.05495","0"
"703","Rajasthan, india","75.78781","26.91962","2711758"
"704","Rama, india","78.25544","17.26652","19550"
"705","Rampur Malhaniya, nepal","86.54241","26.62449","0"
"706","Ramsu, india","75.19337","33.33775","0"
"707","Rangaban, philippines","124.52472","7.13306","0"
"708","Ras el Ain, algeria","1.09828","34.88968","0"
"709","Rasulpur, india","74.98588","28.0952","0"
"710","Raxrruja, guatemala","-90.03333","15.86667","0"
"711","Recuperada, peru","-74.94486","-13.11084","0"
"712","Regi, afghanistan","64.6739","31.6525","0"
"713","Rheindahlen, germany","6.36204","51.14978","0"
"714","Rhodes, greece","28.2225","36.44083","56128"
"715","Rivera-Bironico, switzerland","8.93314","46.11038","535"
"716","Rosapata, peru","-69.53333","-15.21667","0"
"717","Rosas, spain","-3.87371","40.49292","86340"
"718","Rshaf, lebanon","35.36468","33.14526","0"
"719","Rugazi, burundi","30.342","-3.017","0"
"720","Ruhango, rwanda","29.79088","-2.2246","0"
"721","Rumi Rumi, peru","-73.93167","-13.68762","0"
"722","Runik, kosovo","20.70583","42.78361","0"
"723","Rusamilae, thailand","101.22608","6.87045","0"
"724","Rushashi, rwanda","29.8596","-1.7271","0"
"725","Rwegura, burundi","29.516","-2.9174","0"
"726","Saadnayel, lebanon","35.88083","33.82028","0"
"727","Sabanetas, honduras","-86.63333","15.51667","0"
"728","Sabon-Gari, nigeria","4.28117","11.6936","0"
"729","Sadakhlo, georgia","44.78912","41.24024","0"
"730","Sadiya, india","95.66824","27.83103","0"
"731","Safar, afghanistan","66.30508","31.03053","0"
"732","Safwan, iraq","47.71773","30.1125","0"
"733","Sagbama, nigeria","6.21259","5.1633","0"
"734","Salakati, india","90.36405","26.44419","0"
"735","Salar, afghanistan","70.98084","34.89468","0"
"736","Salbo, philippines","124.42801","6.93485","0"
"737","Saliyapura, srilanka","81.0541","8.4225","0"
"738","Salociai, lithuania","24.41056","56.22778","0"
"739","Salonika, greece","22.93086","40.64361","354290"
"740","Salquil, guatemala","-91.26361","15.48194","0"
"741","Sambu, ghana","-0.11607","9.41212","0"
"742","Sammanthurai, srilanka","81.79701","7.35725","0"
"743","Sammanturai, srilanka","81.117","8.4867","0"
"744","San Anton, peru","-70.3","-14.53333","0"
"745","San Antonio de Getucha, colombia","-75.40419","1.10323","0"
"746","San Antonio de Las Cuchillas, nicaragua","-85.83534","13.26515","0"
"747","Sangi Sar, afghanistan","66.38315","34.59357","0"
"748","Sangsila, pakistan","68.85395","29.08641","0"
"749","Sanjawi, pakistan","68.34246","30.28381","0"
"750","San Joaquin, chile","-70.63333","-33.5","0"
"751","San Jose de Ticllas, peru","-74.29365","-13.16137","0"
"752","San Juan de Oro, peru","-69.15444","-14.221","0"
"753","San Juan Ostuncalco, guatemala","-91.61667","14.86667","28894"
"754","San Julian De Musques, spain","-3.1","43.33333","0"
"755","San Martin de Porres, peru","-70.48917","-18.19861","0"
"756","San Mateo, peru","-79.34175","-7.30492","0"
"757","San Pablo, nicaragua","-86.11667","12.9","0"
"758","San Pablo, mexico","-99.09527","19.6667","173557"
"759","San Pedro de Cachi, peru","-74.38963","-13.08197","0"
"760","Santa Ana, nicaragua","-84.10939","14.76262","0"
"761","Santa Ana Belen, guatemala","-92","14.91667","0"
"762","Santa Elena Barillas, guatemala","-90.54444","14.405","0"
"763","Santa Inez, colombia","-75.22243","8.71137","0"
"764","Santa Maria, guatemala","-90.72667","14.51833","15529"
"765","Santa Rosa, guatemala","-90.36111","14.30944","30539"
"766","Santa Rosa, nicaragua","-86.36994","12.80116","2913"
"767","Santhiveli, srilanka","81.55","7.83333","0"
"768","La Florida, nicaragua","-84.39407","12.37211","0"
"769","La Florida, guatemala","-91.87007","15.51421","6439"
"770","Santiago de Pupuja, peru","-70.27741","-15.05373","0"
"771","Santo Tomas de Pata, peru","-74.49806","-13.14575","0"
"772","Saraf Omra, sudan","23.31169","13.4771","0"
"773","Saray, turkey","28.97438","41.01766","55548"
"774","Sar Hawzah, afghanistan","69.01564","33.11802","0"
"775","Sarkani, afghanistan","71.10962","34.79023","0"
"776","Saro Shah, pakistan","71.47","34.54533","0"
"777","Sarwekai, pakistan","69.90525","31.38759","0"
"778","Satgaon, india","76.21756","20.39842","0"
"779","Sauk, albania","19.83333","41.3","0"
"780","Sauk, malaysia","104.1003","2.2992","0"
"781","Sayyad, afghanistan","69.03659","36.06343","0"
"782","Sazai Kalan, afghanistan","66.28345","36.11058","0"
"783","Seghouane, algeria","2.90429","36.00129","0"
"784","Senova, turkey","39.97352","38.74284","0"
"785","Seraidi, algeria","7.67718","36.91129","0"
"786","Setagaya, japan","139.62311","35.61787","0"
"787","Shadi Khel, pakistan","70.70864","33.04518","0"
"788","Shagai, pakistan","71.35405","34.57103","0"
"789","Shah Alam, pakistan","70.33389","31.66161","0"
"790","Shah Mansur, pakistan","71.99707","29.61361","0"
"791","Shahu Khel, pakistan","71.1225","33.58861","0"
"792","Shahwal, pakistan","72.04589","30.77457","0"
"793","Shaidu, pakistan","72.18242","33.97619","0"
"794","Shakin, afghanistan","69.26492","32.52606","0"
"795","Shalan Bood, somalia","44.69473","1.70866","0"
"796","Shamal, sudan","30.21669","13.18421","393311"
"797","Shantipur, nepal","80.36637","28.95609","0"
"798","Shantipur, bangladesh","88.43302","23.24723","149983"
"799","Sheberghan, afghanistan","65.7529","36.66757","55641"
"800","Sheikhpura, pakistan","72.06667","30.65","0"
"801","Shinkay, afghanistan","69.63272","33.46875","0"
"802","Shora, iraq","43.61667","35.96667","0"
"803","Shtawrah, lebanon","35.85139","33.81667","0"
"804","Shuaibah, kuwait","48.1375","29.04111","0"
"805","Shyampur, bangladesh","90.86678","24.8439","0"
"806","Sidi Ladjel, algeria","2.5","35.43333","0"
"807","Siglo Veinte, bolivia","-66.58951","-18.42127","0"
"808","SINN al-Fil, lebanon","35.535","33.88","0"
"809","Sion, peru","-76.78732","-7.66581","0"
"810","Siouane, algeria","6.4","36.95","0"
"811","Sivia, peru","-73.91667","-12.65","4588"
"812","Slovinje, kosovo","21.22","42.5225","0"
"813","Song, nigeria","12.625","9.82444","0"
"814","Sorab, pakistan","66.2585","28.49139","13104"
"815","Souaghi, algeria","3.26446","36.12458","0"
"816","Souk El Tenine, algeria","5.33388","36.62656","0"
"817","St. Andrew, jamaica","-76.78319","18.00747","583958"
"818","St. Georges, grenada","-61.74849","12.05644","7500"
"819","Suba, colombia","-74.09665","4.74411","0"
"820","Sugure, somalia","49.16667","10.98333","0"
"821","Sujud, lebanon","35.53361","33.43361","0"
"822","Sulu, philippines","121.00222","6.05222","101002"
"823","Sundarpur, nepal","85.12434","27.02355","0"
"824","Sundarpur, india","80.36667","28.15","0"
"825","Sur Dewal, afghanistan","70.56521","34.34828","0"
"826","Surguja, india","83.19537","23.11892","72821"
"827","Surjani, pakistan","67.08363","25.03213","0"
"828","Susucayan, nicaragua","-86.17156","13.674","0"
"829","Sveri, georgia","43.93452","42.33285","0"
"830","Swat, pakistan","72.17507","35.38032","0"
"831","Taalabaya, lebanon","35.86444","33.81361","0"
"832","Tacupan, philippines","124.81583","7.15139","0"
"833","Taher, algeria","5.89788","36.76304","0"
"834","Tajazai, pakistan","70.79278","32.66944","0"
"835","Talaimannar, srilanka","79.71667","9.1","0"
"836","Talayan, philippines","124.3","7.13333","0"
"837","Taluban, thailand","101.61675","6.70131","14356"
"838","Tambo, colombia","-77.39678","1.41814","7279"
"839","Tambobamba, peru","-72.29528","-13.98194","0"
"840","Tambobong, philippines","120.05","16","0"
"841","Tamil Nadu, india","80.27847","13.08784","4328063"
"842","Tampalakamam, srilanka","81.0972","8.4995","0"
"843","Tananta, peru","-76.58539","-8.18254","0"
"844","Tangkura, indonesia","120.6334","-1.4902","0"
"845","Tantamayo, peru","-76.72331","-9.39114","0"
"846","Taoudouch, algeria","4.29234","36.84501","0"
"847","Taskoy, turkey","33.31757","41.77593","0"
"848","Taylor, philippines","124.9708","12.3056","0"
"849","Tebidaba, nigeria","5.92788","4.52884","0"
"850","Teghalimet, algeria","-0.54864","34.88736","0"
"851","Tentena, indonesia","120.76667","-2","0"
"852","Tepa, thailand","100.95494","6.85431","0"
"853","Tepetixtla, mexico","-100.11771","17.21541","0"
"854","Texenna, algeria","5.78876","36.66123","0"
"855","Teza, burundi","29.5636","-3.2158","0"
"856","Tharthar, iraq","43.85064","33.26146","0"
"857","Tha Sap, thailand","102.01506","14.68219","0"
"858","Tiarza, pakistan","69.67359","32.38524","0"
"859","Tibao, philippines","124.89444","7.01889","0"
"860","Tibnin, lebanon","35.41056","33.19333","0"
"861","Tikal, guatemala","-89.6117","17.22529","240"
"862","Tissamaharama, srilanka","81.2865","6.2765","0"
"863","Tlidjen, algeria","7.76722","35.11821","0"
"864","Tocto, peru","-74.47221","-12.84267","0"
"865","Tolima, colombia","-75.23222","4.43889","421685"
"866","Tongi, bangladesh","90.40232","23.89154","337579"
"867","Tonka, mali","-3.74776","16.12886","0"
"868","Toppur, srilanka","81.3086","8.4055","0"
"869","Toraya, peru","-73.29722","-14.05056","0"
"870","Tore Obeh, afghanistan","70.13468","33.41756","0"
"871","Tor Ghar, pakistan","67.89786","30.09036","0"
"872","Toril, philippines","123.2758","10.9343","0"
"873","Tornamesa, peru","-76.51667","-11.9","0"
"874","Totos, peru","-74.53889","-13.5875","0"
"875","Trivandrum, india","76.94924","8.4855","784153"
"876","Tugbok, philippines","125.48528","7.10861","0"
"877","Tuzla, turkey","42.40226","37.89638","237"
"878","Ucalbitz, guatemala","-91.15583","15.57528","0"
"879","Ujungpandang, indonesia","119.4221","-5.14","1321717"
"880","Umaca, peru","-73.35222","-13.49361","0"
"881","Umana, guatemala","-89.76667","14.23333","0"
"882","Upper Dir, pakistan","72.07295","34.99798","3000"
"883","Urpay, peru","-77.34167","-8.29222","0"
"884","Uskudar, turkey","29.02369","41.02252","582666"
"885","Vallecas, spain","-3.662","40.39354","244151"
"886","Valle del Cauca, colombia","-76.5225","3.43722","2392877"
"887","Vedia-Elejalde, spain","-2.8","43.21667","0"
"888","Velika Reka, serbia","19.25206","44.30792","0"
"889","Vellaveli, srilanka","81.73333","7.5","0"
"890","Ventanas, colombia","-70.71667","5.26667","0"
"891","Veyangoda, srilanka","80.0597","7.1535","0"
"892","Viana do Alentejo, portugal","-7.96824","38.39724","0"
"893","Vicos, peru","-77.55167","-9.3275","0"
"894","Victoria, brazil","-40.33778","-20.31944","312656"
"895","Vila Nova, angola","17.55058","-10.07531","0"
"896","Vischongo, peru","-73.99447","-13.60817","0"
"897","Vitarte, peru","-76.93333","-12.03333","0"
"898","Vucitrn, kosovo","20.9675","42.82306","30651"
"899","Wadajir, somalia","44.4514","1.7238","0"
"900","Wadi Ara, israel","35.02966","32.4751","0"
"901","Wahai, indonesia","129.5382","-2.79529","0"
"902","Wama, afghanistan","70.74492","35.12029","0"
"903","Wanah, iraq","42.75933","36.53205","0"
"904","Wasiti, iraq","44.34543","35.41499","0"
"905","Wayawas, nicaragua","-85.19564","14.36548","0"
"906","Wazir, afghanistan","69.35112","35.02298","7407"
"907","Wina, nicaragua","-85.3","14.06667","0"
"908","Yaka Tut, afghanistan","62.30532","35.08193","0"
"909","Yakawewa, srilanka","80.6796","8.7289","0"
"910","Yalpemech, guatemala","-90.11667","15.95","0"
"911","Yamu, thailand","101.36894","6.86617","31111"
"912","Yarinacocha, peru","-74.65","-8.06667","0"
"913","Yehuda, israel","34.85788","32.02923","30802"
"914","Yeniyazi, turkey","40.56278","38.67028","0"
"915","Yesiltas, turkey","37.63888","38.50354","0"
"916","Yoboki, djibouti","42.10639","11.51139","0"
"917","Zakar Khel, pakistan","70.22342","32.8586","0"
"918","Zakar Khel, afghanistan","70.20528","33.25944","0"
"919","Zambales, philippines","120.23433","14.87999","67664"
"920","Zapote, nicaragua","-87.3","12.56667","0"
"921","Zarkovo, serbia","20.41353","44.75768","0"
"922","Zawa, pakistan","70.61988","33.61942","0"
"923","Zawa, afghanistan","64.40248","34.01351","0"
"924","Zaydan, iraq","43.85018","35.36767","0"
"925","Zenza do Itombe, angola","14.21138","-9.28726","0"
"926","Zografou, greece","23.7909","37.97332","71026"
"927","Zuasti, spain","-1.74417","42.85369","300"
"928","Zulia, colombia","-72.60125","7.93248","13521"
"929","Zummar, iraq","42.63333","36.76667","0"
