"","name","DistKM","fake","long","lat.x","lon","lat.y","CityGTD"
"2061","pundri",25.659768451391,1,76.55,29.75,76.58,29.98,"pheowal"
"2062","pundri",25.659768451391,1,76.55,29.75,76.58,29.98,"pehwa"
"2063","pune",0.669401541323248,1,73.88,18.5,73.8783064,18.5058279,"pundol"
"2064","punganuru",50.3980935342979,1,78.583333,13.366667,78.9432133,13.6556359,"pileru"
"2065","punjaipuliyampatti",30.834897232174,1,77.2,11.35,77.3410656,11.1085242,"tirupatur"
"2066","puranpur",8.40661021474862,1,80.15,28.516667,80.1512317,28.4408215,"bakhtapur"
"2067","puri",41.0634487281381,1,85.83,19.81,86.1993299,19.9345261,"bania"
"2068","purna",87.3424603592354,1,77.05,19.183333,77.0219019,18.3947111,"lohara"
"2069","purnia",7.27067372498546,1,87.47,25.78,87.5420579,25.7871464,"gulabbagh"
"2070","puruliya",1.02636961491648,1,86.36,23.34,86.365208,23.3320779,"purulia"
"2071","purushottampur",23.5728307670586,1,84.883333,19.533333,84.8646113,19.3211263,"pathara"
"2072","purwa",34.2777090673984,1,80.783333,26.466667,81.0057537,26.2309515,"chehata"
"2073","pusad",37.3784205312977,1,77.57,19.91,77.6221091,20.2440303,"karli"
"2074","pushkar",9.95798055978497,1,74.55,26.5,74.6452084,26.4728408,"todarmal"
"2075","puttur",36.9918025196126,1,75.22,12.77,74.8887224,12.8482049,"bajala"
"2076","qadian",12.7974342967812,1,75.391944,31.817778,75.2684833,31.7708577,"chunghrali"
"2077","qazigund",4.53072178530049,1,75.15,33.633333,75.1880074,33.6076911,"nowpora"
"2078","quepem",11.0263723369534,1,74.066667,15.216667,74.123996,15.2993265,"goa"
"2079","queula",12.1761107658913,1,73.966667,15.383333,73.958056,15.273611,"margao"
"2080","rabkavi",35.2540626806825,1,75.11,16.47,74.78,16.48,"raibaga"
"2081","radaur",11.3567248068466,1,77.15,30.033333,77.1815867,29.9346429,"chogawan"
"2082","radhakund",42.7191557166647,1,77.483333,27.533333,77.8513786,27.7362406,"baksa"
"2083","radhanpur",83.0275314874409,1,71.6,23.833333,72.3693252,23.5879607,"mehsana"
"2084","raebareli",22.4072823258659,1,81.23,26.23,81.0057537,26.2309515,"chehata"
"2085","rafiganj",4.31685988906361,1,84.65,24.816667,84.6544515,24.777908,"sarowal"
"2086","raghogarh",46.9186645340026,1,77.2,24.45,76.782702,24.6336199,"dohni"
"2087","raghunathpur",29.775589629802,1,87.9,25.633333,87.6186379,25.5488415,"katihardistrict"
"2088","raha",12.7015651773866,1,92.516667,26.233333,92.6139655,26.307143,"jamuguri"
"2089","rahatgarh",59.8309659347302,1,78.366667,23.783333,78.5258423,24.3033693,"maltoha"
"2090","rahimatpur",11.4788323355511,1,74.2,17.6,74.1607179,17.6966354,"karigaon"
"2091","rahuri",1.04178113439257,1,74.65,19.383333,74.6488264,19.392678,"arauri"
"2092","raia",3.06295334482833,1,73.966667,15.3,73.958056,15.273611,"margao"
"2093","raichur",56.7152960892435,1,77.35,16.21,76.8201976,16.1855905,"hira"
"2094","raiganj",29.1056477591269,1,88.12,25.62,88.3494328,25.459683,"siala"
"2095","raigarh",2.87350540610863,1,83.39,21.9,83.3749322,21.9218116,"patrapali"
"2096","raikot",10.3781429872343,1,75.6,30.65,75.6382657,30.7375758,"halewara"
"2097","raipur",12.8734107980344,1,81.5,21.23,81.3780632,21.2088774,"bilai"
"2098","rairangpur",19.9475999363632,1,86.166667,22.266667,86.0809938,22.105159,"padia"
"2099","raisen",39.8368342330732,1,77.8,23.333333,77.5050016,23.0987029,"mandideep"
"2100","raisinghnagar",59.5527185309251,1,73.449167,29.535833,73.8833333,29.9166667,"sriganganagar"
"2101","raiwala",9.2086941532346,1,78.216667,30.016667,78.2676116,30.0869281,"pishikash"
"2102","rajakhera",79.8904361270645,1,78.171389,26.896111,77.949593,27.5893062,"matu"
"2103","rajaldesar",79.0219155255477,1,74.466667,28.033333,73.9101791,27.5199944,"lalgarh"
"2104","rajamahendri",42.6964880326524,1,81.79,17.02,82.0407137,17.32125,"eastgodavari"
"2105","rajampet",1.83505996970282,1,79.166667,14.183333,79.1563718,14.1965314,"rijatipet"
"2106","rajapalaiyam",10.5527793094467,1,77.55,9.46,77.6292697,9.5139415,"mangapuramdistrict"
"2107","rajapur",22.6233742143101,1,73.516667,16.666667,73.6153541,16.8476383,"ramgaon"
"2108","rajauri",1.45067970300464,1,74.3,33.383333,74.3140212,33.3890533,"kheora"
"2109","rajgarh",12.7094898434051,1,77.3,30.85,77.167915,30.862512,"nauni"
"2110","rajgir",12.5481956602029,1,85.416667,25.033333,85.3131194,25.0960742,"bihars"
"2111","rajkot",41.8553378598695,1,70.79,22.31,71.1923805,22.258652,"gujarat"
"2112","rajmahal",28.185619978761,1,87.833333,25.05,88.0191861,24.8601714,"kaliachak"
"2113","rajnagar",11.3299836607649,1,79.95,24.733333,79.9198549,24.8318452,"khajoura"
"2114","rajpipla",43.1344326763668,1,73.566667,21.783333,73.2205065,21.566381,"dehli"
"2115","rajsamand",83.9652387911226,1,73.88,25.07,73.6609791,24.3388576,"guman"
"2116","rajula",21.3093924435925,1,71.433333,21.05,71.3505205,21.2260857,"jabal"
"2117","rajur",53.0299253267311,1,78.916667,20.116667,78.96288,20.593684,"sanga"
"2118","rajur",53.0299253267311,1,78.916667,20.116667,78.96288,20.593684,"j&k"
"2119","rajur",53.0299253267311,1,78.916667,20.116667,78.96288,20.593684,"j+k"
"2120","rajur",53.0299253267311,1,78.916667,20.116667,78.96288,20.593684,""
"2121","rajur",53.0299253267311,1,78.916667,20.116667,78.96288,20.593684,"u"
"2122","rajura",19.5514974128256,1,79.366667,19.783333,79.4749587,19.6395428,"dhanora"
"2123","ramagundam",5.58325183327886,1,79.45,18.8,79.4816378,18.7595503,"ramaguda"
"2124","ramanathapuram",64.4420518957991,1,78.83,9.37,78.5012983,9.8527485,"nadustate"
"2125","ramanujganj",35.891071539113,1,83.7,23.8,83.8181316,24.1053235,"loto"
"2126","ramapuram",31.619207141237,1,79.2,13.116667,79.0969841,12.8493075,"avarampalayam"
"2127","ramban",8.66832900518703,1,75.25,33.25,75.1793444,33.3008542,"digdol"
"2128","rambha",11.7444218514356,1,85.1,19.516667,85.1233,19.6204361,"keshpur"
"2129","ramdas",4.69098854781919,1,74.904722,31.966111,74.8550992,31.9665579,"dhangai"
"2130","rameswaram",107.956571158449,1,79.3,9.283333,78.5012983,9.8527485,"nadustate"
"2131","ramganjmandi",45.1949247101132,1,75.933333,24.65,75.559693,24.8737718,"lasana"
"2132","ramgarh",8.09508237555546,1,85.51,23.63,85.543195,23.6963884,"digwar"
"2133","ramjibanpur",20.8074280964789,1,87.616667,22.833333,87.791791,22.7388035,"ishanpara"
"2134","ramkola",0.474719709824441,1,83.841111,26.904167,83.84,26.9,"amkola"
"2135","ramnagar",12.0089069470453,1,79.12,29.4,79.1985845,29.3163408,"pattapani"
"2136","rampur",11.1632156509739,1,79.02,28.82,79.1096901,28.8825255,"rampurdistrict"
"2137","rampura",19.8061901369425,1,79.1833,26.3497,79.1040432,26.5136064,"hanumantpur"
"2138","rampurhat",21.7220368554498,1,87.78,24.17,87.8426967,24.3575023,"birbhum"
"2139","ramtek",21.9171023875953,1,79.333333,21.4,79.4914798,21.531406,"tangla"
"2140","ranaghat",11.5037049513309,1,88.58,23.19,88.5009186,23.1162269,"gaurnagar"
"2141","ranapur",97.4989006887206,1,74.533333,22.65,74.8317052,23.4859847,"sarwan"
"2142","ranavav",74.3400511717221,1,69.740833,21.684167,70.4394719,21.5294789,"ogaad"
"2143","ranchi",1.76232751563553,1,85.33,23.36,85.343609,23.3697654,"lapur"
"2144","rangapara",19.7408942756775,1,92.65,26.816667,92.5,26.7,"dhekiagula"
"2145","rangia",3.68622243492464,1,91.633333,26.466667,91.6202933,26.4355356,"rangiya"
"2146","rangpo",15.0395676659855,1,88.533333,27.183333,88.47,27.06,"kalimpongtown"
"2147","rangpo",15.0395676659855,1,88.533333,27.183333,88.47,27.06,"kalimpong"
"2148","rani",77.1602972911738,1,73.3,25.366667,73.0287209,24.7154238,"basantgarh"
"2149","rania",19.2542573499793,1,74.833333,29.533333,75.0319111,29.5294466,"tehsilgoal"
"2150","ranibennur",37.8565209638984,1,75.61,14.62,75.9238397,14.4663438,"davangeri"
"2151","ranikhet",1.67284474310711,1,79.416667,29.65,79.4321825,29.6433615,"runikheta"
"2152","ranipur",40.9155519714439,1,79.066667,25.25,78.8410956,24.9430223,"bigha"
"2153","ranirbazar",2.80673125321912,1,91.366667,23.833333,91.3710402,23.8583533,"laxmipur"
"2154","rapar",85.8188754492026,1,70.633333,23.566667,69.901433,23.1872223,"ratnal"
"2155","rasipuram",33.0305830383831,1,78.166667,11.466667,78.4012626,11.6554807,"vazhapadi"
"2156","rasra",21.9078036159702,1,83.85,25.85,83.7663874,26.0327261,"bhimpura"
"2157","rasulabad",16.0658196362668,1,80.483333,26.75,80.361689,26.8454351,"tikana"
"2158","ratangarh",92.7916604676941,1,74.6,28.09,73.9101791,27.5199944,"lalgarh"
"2159","ratanpur",51.0511902908089,1,82.166667,22.3,82.3343375,22.7338949,"karimati"
"2160","rath",49.9348889723112,1,79.57,25.58,79.4506989,26.0176081,"madora"
"2161","ratlam",25.249653357967,1,75.03,23.35,74.8317052,23.4859847,"sarwan"
"2162","ratnagiri",38.5434695838777,1,73.29,17,73.6153541,16.8476383,"ramgaon"
"2163","raurkela",5.02977386737047,1,84.81,22.24,84.8535844,22.260423,"rourkela"
"2164","raurkelaciviltownship",1.33020272911079,1,84.86,22.25,84.8535844,22.260423,"rourkela"
"2165","raver",50.8960583171061,1,76.033333,21.25,76.3520193,20.9009338,"rureasal"
"2166","rawatbhata",7.01665542708129,1,75.583333,24.933333,75.559693,24.8737718,"lasana"
"2167","rawatsar",68.6047669196972,1,74.383333,29.283333,75.0319111,29.5294466,"tehsilgoal"
"2168","raxaul",30.5842394387093,1,84.85,26.983333,84.6204403,26.7994224,"majhaulia"
"2169","ray",8.68131557712044,1,85.05,23.683333,85.1012477,23.6207592,"seeram"
"2170","raya",16.6074855430977,1,77.783333,27.566667,77.949593,27.5893062,"matu"
"2171","rayachoti",46.7777356208336,1,78.75,14.05,79.1563718,14.1965314,"rijatipet"
"2172","rayadrug",78.7126312306839,1,76.87,14.7,77.6005911,14.6818877,"ananthapurd"
"2173","rayagada",18.1909046023856,1,83.41,19.18,83.5829463,19.1815374,"jhiliguda"
"2174","raybag",0.512536786328446,1,74.783333,16.483333,74.78,16.48,"raibaga"
"2175","razam",49.0560999484761,1,83.666667,18.466667,83.2050863,18.5163848,"saluru"
"2176","razole",66.4012840991905,1,81.833333,16.483333,82.230426,16.9454846,"eastgodavariforest"
"2177","redhakhol",20.199206699273,1,84.35,21.066667,84.3673483,20.8849556,"tusjar"
"2178","rehli",56.2523097951508,1,79.083333,23.633333,79.4056784,24.0456942,"sumblar"
"2179","rehti",41.1246354329376,1,77.433333,22.733333,77.5050016,23.0987029,"mandideep"
"2180","remuna",8.07128820033633,1,86.872222,21.526111,86.942658,21.4949767,"balasore"
"2181","rengali",22.9206841680275,1,84.05,21.633333,84.1857115,21.4698302,"sambalpurdistrict"
"2182","renigunta",56.6878163068969,1,79.516667,13.65,80.036473,13.586311,"tada"
"2183","renukut",26.5021275209683,1,83.03,24.2,82.7697705,24.1835502,"parasi"
"2184","reoti",22.1384586452829,1,84.383333,25.85,84.5968823,25.901095,"doomdooma"
"2185","repalle",50.4326209087309,1,80.85,16.016667,80.611367,16.409781,"pedavadlapadu"
"2186","revadanda",41.3747379663775,1,72.927778,18.550278,72.8211524,18.9100015,"sangrala"
"2187","revelganj",14.8037364376995,1,84.666667,25.783333,84.5968823,25.901095,"doomdooma"
"2188","rewa",46.9308072107974,1,81.29,24.53,80.83,24.58,"satnala"
"2189","rewari",45.1227084238677,1,76.6,28.19,77.0593246,28.2035653,"raisikah"
"2190","richha",18.7675575346985,1,79.516667,28.7,79.5273238,28.8690726,"bhanga"
"2191","ringas",61.6748133283751,1,75.566667,27.35,76.139243,27.5711448,"manda"
"2192","rishikesh",4.25410099126738,1,78.29,30.12,78.2676116,30.0869281,"pishikash"
"2193","risod",32.8719643572039,1,76.783333,19.966667,76.631885,20.2268569,"mola"
"2194","robertsganj",27.9245685550439,1,83.066667,24.7,82.9931607,24.4570238,"sonebhadra"
"2195","robertsonpet",60.7835510398039,1,78.28,12.97,77.7216008,13.0149699,"bharathinagar"
"2196","rohru",65.6928795670788,1,77.75,31.216667,77.4199381,30.6968787,"gugapir"
"2197","ron",38.7174398799893,1,75.733333,15.666667,75.7138884,15.3172775,"karnatakastate"
"2198","rudarpur",15.481629169752,1,83.614444,26.439444,83.4636883,26.4727817,"gambirpur"
"2199","rudraprayag",10.5212579268965,1,78.983333,30.283333,79.0630932,30.3482863,"gorna"
"2200","rudrapur",16.552659540815,1,79.48,29.5,79.4321825,29.6433615,"runikheta"
"2201","rupnagar",1.58787958491704,1,76.52,30.98,76.5230234,30.9659168,"ropardistrict"
"2202","rupnagar",1.58787958491704,1,76.52,30.98,76.5230234,30.9659168,"ropard"
"2203","rupnagar",1.58787958491704,1,76.52,30.98,76.5230234,30.9659168,"ropar"
"2204","rura",35.0964202652859,1,79.9,26.483333,80.249805,26.519121,"kalyanpur"
"2205","rurki",27.7827808299442,1,77.89,29.87,78.1642478,29.9456906,"hardwar"
"2206","rusera",0.707467817779223,1,86.033333,25.75,86.026389,25.751111,"rosera"
"2207","sabalgarh",24.7833738679883,1,77.4,26.25,77.1887747,26.1328505,"harkhui"
"2208","sabrum",8.46212212945949,1,91.731944,23,91.6699958,23.0505074,"kalachara"
"2209","sadalgi",26.1898549930171,1,74.55,16.566667,74.3147545,16.6341424,"nerli"
"2210","sadasivpet",39.182515721347,1,77.95,17.616667,78.138541,17.3123703,"chevella"
"2211","sadat",27.1260628717199,1,83.283333,25.683333,83.0817699,25.520386,"badural"
"2212","sadri",66.0015031599454,1,73.433333,25.183333,73.0287209,24.7154238,"basantgarh"
"2213","safidon",24.8461069295111,1,76.666667,29.416667,76.9203709,29.447026,"bholi"
"2214","sagar",23.5698802649178,1,75.03,14.17,74.8532717,14.295155,"husoor"
"2215","sagauli",11.3664262504101,1,84.733333,26.783333,84.6204403,26.7994224,"majhaulia"
"2216","saharanpur",23.4609966827119,1,77.54,29.97,77.7137306,30.1181418,"muzaffarabad"
"2217","saharsa",19.3376051203941,1,86.59,25.88,86.778611,25.916944,"madhepura"
"2218","sahaspur",21.1637214931004,1,78.616667,29.133333,78.4,29.15,"noorpura"
"2219","sahaswan",63.021797064966,1,78.74,28.08,79.3469077,28.2648038,"rafiabad"
"2220","sahawar",65.3575931534071,1,78.85,27.8,79.02,27.23,"mainaopuri"
"2221","sahibganj",33.1056049615757,1,87.62,25.25,87.6186379,25.5488415,"katihardistrict"
"2222","saidpur",11.8775530513039,1,77.916667,28.616667,77.8017021,28.6512725,"mahmudpur"
"2223","saiha",13.6381908347482,1,92.966667,22.483333,92.9806808,22.3608646,"saiko"
"2224","sailana",8.93942488088194,1,74.916667,23.466667,74.8317052,23.4859847,"sarwan"
"2225","sainthia",48.551311702348,1,87.666667,23.95,87.8426967,24.3575023,"birbhum"
"2226","sairang",9.60077497139943,1,92.666667,23.8,92.7176389,23.727107,"aijal"
"2227","sairang",9.60077497139943,1,92.666667,23.8,92.7176389,23.727107,"aizwaltown*"
"2228","sakit",31.60898639386,1,78.816667,27.45,79.02,27.23,"mainaopuri"
"2229","sakleshpur",77.6289652660476,1,75.783333,12.966667,75.1983113,13.37129,"sunkadamakki"
"2230","sakti",43.9360277187402,1,82.966667,22.033333,83.3749322,21.9218116,"patrapali"
"2231","salaya",50.1259845264459,1,69.6,22.316667,70.05773,22.4707019,"jamnijara"
"2232","salaya",50.1259845264459,1,69.6,22.316667,70.05773,22.4707019,"ajamnagar"
"2233","saligao",14.3956393890745,1,73.766667,15.55,73.8507279,15.6514267,"revora"
"2234","salimpur",18.9101755167977,1,84.616667,26.433333,84.5981913,26.6031974,"paharpur"
"2235","salon",36.1420024912805,1,81.45,26.033333,81.0940911,25.9786673,"kotlarai"
"2236","salumbar",45.5996430015944,1,74.05,24.133333,73.6609791,24.3388576,"guman"
"2237","salur",2.23926611838927,1,83.216667,18.533333,83.2050863,18.5163848,"saluru"
"2238","samalkot",13.7639310694397,1,82.18,17.06,82.230426,16.9454846,"eastgodavariforest"
"2239","samana",1.46865464783117,1,76.2,30.15,76.19,30.16,"samanatown"
"2240","samastipur",19.554066751307,1,85.78,25.85,85.8933908,25.9936618,"chakka"
"2241","samba",22.563986580699,1,75.116667,32.566667,75.1308225,32.7697795,"manwal"
"2242","sambalpur",22.3566701956493,1,83.97,21.47,84.1857115,21.4698302,"sambalpurdistrict"
"2243","sambhal",35.9966107576546,1,78.56,28.59,78.4673426,28.9043537,"amroh"
"2244","sambhar",56.6438475184028,1,75.2,26.916667,74.6543156,27.0662162,"ratanhira"
"2245","samdari",64.3192362453569,1,72.583333,25.816667,73.0243094,26.2389469,"sudhpora"
"2246","samthar",56.626962290943,1,78.916667,25.85,79.4506989,26.0176081,"madora"
"2247","sanaur",8.34844670333298,1,76.455278,30.3025,76.38,30.34,"patiali"
"2248","sanaur",8.34844670333298,1,76.455278,30.3025,76.38,30.34,"patilia"
"2249","sanawad",45.7073209876406,1,76.066667,22.183333,76.4911782,22.0652644,"chandrashekhar"
"2250","sanchi",48.5811784067586,1,77.733333,23.483333,77.5050016,23.0987029,"mandideep"
"2251","sanchor",27.5879664363312,1,71.772222,24.755278,71.5857478,24.9371471,"lalpura"
"2252","sancoale",6.37861283874421,1,73.9,15.366667,73.8440398,15.3860329,"vasco"
"2253","sandi",33.3721374854767,1,79.95,27.3,80.0981869,27.5705886,"uttarpradesh"
"2254","sandi",33.3721374854767,1,79.95,27.3,80.0981869,27.5705886,"northernindia"
"2255","sandila",30.3738350266376,1,80.52,27.08,80.361689,26.8454351,"tikana"
"2256","sandur",92.9977169795945,1,76.55,15.1,75.7138884,15.3172775,"karnatakastate"
"2257","sangamner",46.9292589361776,1,74.2,19.57,74.1397777,19.1499251,"rajuri"
"2258","sanglimiraj",0.838045788628672,1,74.57,16.86,74.567,16.867,"sangli"
"2259","sangod",44.6479045125098,1,76.283333,24.916667,75.8682826,25.0557869,"jagpura"
"2260","sangrur",0.506869566877886,1,75.84,30.25,75.8420716,30.2457963,"sangur"
"2261","sanguem",8.62160557197369,1,74.166667,15.233333,74.123996,15.2993265,"goa"
"2262","sanivarsante",89.638519306405,1,75.9,12.733333,75.6208088,11.9709472,"kannurdistrict"
"2263","sankarankoil",39.2848097316011,1,77.54,9.17,77.6292697,9.5139415,"mangapuramdistrict"
"2264","sankeshwar",39.5201291235025,1,74.483333,16.266667,74.78,16.48,"raibaga"
"2265","sankheda",41.7287225225006,1,73.583333,22.166667,73.1880618,22.2475172,"makarpur"
"2266","sanquelim",9.29539192413938,1,74,15.583333,73.9210126,15.6179196,"tambda"
"2267","santokhgarh",22.7486448083158,1,76.316667,31.366667,76.1080752,31.2665303,"satnaur"
"2268","sanvordem",3.69856374089107,1,74.116667,15.266667,74.123996,15.2993265,"goa"
"2269","sapatgram",8.19346906951677,1,90.109048,26.333442,90.1834504,26.3646756,"fakirgram"
"2270","sarahan",84.0485624483649,1,77.8,31.516667,76.9153281,31.5356306,"mahadev"
"2271","saraimir",24.410595024978,1,82.916667,26.016667,82.6780463,25.9714633,"bara"
"2272","saraipali",26.5320617079785,1,83,21.333333,83.0401653,21.5699902,"kotmara"
"2273","sarangarh",5.57010148766776,1,83.083333,21.6,83.0401653,21.5699902,"kotmara"
"2274","sarangpur",78.7346787565818,1,76.466667,23.566667,77.1765548,23.2904215,"dodi"
"2275","sarauli",35.5677372368705,1,79.1,28.5,79.3469077,28.2648038,"rafiabad"
"2276","sardarpur",81.3339259593167,1,74.983333,22.666667,75.7669461,22.7713701,"budhaniya"
"2277","sardarshahr",113.594041772524,1,74.48,28.45,73.4592701,27.9672383,"gadhwala"
"2278","sardulgarh",1.5364668420896,1,75.25,29.7,75.2352171,29.6949451,"sarzulgarh"
"2279","sargur",77.916663701062,1,76.416667,11.983333,76.6822375,11.3294173,"baramuladistrict"
"2280","sargur",77.916663701062,1,76.416667,11.983333,76.6822375,11.3294173,"baramulladistrict"
"2281","sarila",28.1092024279918,1,79.683333,25.766667,79.689499,26.0203301,"akbarpura"
"2282","sarkaghat",4.65511175320232,1,76.733333,31.7,76.6851577,31.6918792,"burdwandistrict"
"2283","sarni",26.7211895715909,1,78.27,22.04,78.2533102,21.7991828,"parmandal"
"2284","sarwar",54.5247838715647,1,75,26.066667,74.68172,26.4664806,"madar"
"2285","sasaram",34.7854035873922,1,84.01,24.96,84.3351418,25.0640627,"bardiha"
"2286","sasni",7.99225782516654,1,78.083333,27.716667,78.0091925,27.7458122,"bijehara"
"2287","satana",55.7223329887413,1,74.2,20.583333,74.6861497,20.3748736,"panzan"
"2288","satara",17.053600141758,1,74,17.7,74.1607179,17.6966354,"karigaon"
"2289","satna",0,1,80.83,24.58,80.83,24.58,"satnala"
"2290","sattankulam",10.3395522194111,1,77.933333,8.45,78.0216792,8.4816699,"sandarpuram"
"2291","sattenapalle",18.6131990528057,1,80.18,16.4,80.0194832,16.3346116,"kundlakunta"
"2292","sattur",14.6486791107697,1,77.933333,9.366667,77.9060324,9.2370296,"nalli"
"2293","satwas",55.4845270307406,1,76.683333,22.533333,76.4911782,22.0652644,"chandrashekhar"
"2294","saunda",18.7390846064257,1,85.37,23.64,85.543195,23.6963884,"digwar"
"2295","saundattiyellamma",82.2420821631409,1,75.116667,15.783333,75.7138884,15.3172775,"karnatakastate"
"2296","saurikh",51.6095676900918,1,79.4896,27.029,79.02,27.23,"mainaopuri"
"2297","sausar",10.252064433977,1,78.783333,21.65,78.8579764,21.7108722,"madhyapradeshstate"
"2298","sausar",10.252064433977,1,78.783333,21.65,78.8579764,21.7108722,"maghyapradeshstate"
"2299","savantvadi",7.16903532632151,1,73.816667,15.9,73.7654173,15.8583238,"konkan"
"2300","savanur",55.0879106196345,1,75.35,14.966667,75.7138884,15.3172775,"karnatakastate"
"2301","savda",55.9837871128215,1,75.883333,21.15,76.3520193,20.9009338,"rureasal"
"2302","sawaimadhopur",7.55521233183309,1,76.34,26.03,76.267655,26.049475,"kawad"
"2303","sayalgudi",60.0729339411002,1,78.45,9.183333,77.9060324,9.2370296,"nalli"
"2304","sayla",42.8778465710815,1,71.466667,22.55,71.1923805,22.258652,"gujarat"
"2305","sedam",29.780382405607,1,77.283333,17.183333,77.4687631,16.9818268,"medakdistrict"
"2306","sehore",14.0682172103999,1,77.08,23.2,77.1765548,23.2904215,"dodi"
"2307","selam",26.2061492707282,1,78.16,11.67,78.2162833,11.9003197,"akhrur"
"2308","selu",85.0299145726839,1,76.466667,19.466667,75.7138884,19.7514798,"maharashtra"
"2309","semaria",37.9336728150667,1,81.15,24.8,81.4848785,24.9547532,"nagma"
"2310","sendhwa",139.042450969847,1,75.1,21.68,75.7669461,22.7713701,"budhaniya"
"2311","seohara",19.3025178816137,1,78.583333,29.216667,78.4,29.15,"noorpura"
"2312","seondha",51.0146441347349,1,78.779722,26.157778,79.1040432,26.5136064,"hanumantpur"
"2313","seoni",63.2492382702934,1,79.55,22.1,79.4914798,21.531406,"tangla"
"2314","seonimalwa",71.9457022694803,1,77.466667,22.45,77.5050016,23.0987029,"mandideep"
"2315","serchhip",18.4082901646732,1,92.833333,23.3,92.9375739,23.164543,"mizoram"
"2316","serula",13.2001004008637,1,73.833333,15.533333,73.8507279,15.6514267,"revora"
"2317","shahabad",59.6517826103292,1,76.93,17.13,77.4687631,16.9818268,"medakdistrict"
"2318","shahada",129.433576772016,1,74.47,21.55,73.2205065,21.566381,"dehli"
"2319","shahapur",45.2891808321964,1,73.333333,19.45,72.9780897,19.2183307,"thane"
"2320","shahdol",14.9412541764503,1,81.36,23.3,81.422404,23.1780328,"bodari"
"2321","shahganj",8.71701671713354,1,82.683333,26.05,82.6780463,25.9714633,"bara"
"2322","shahgarh",40.8235962562202,1,79.133333,24.316667,79.4056784,24.0456942,"sumblar"
"2323","shahjahanpur",39.4659952442544,1,79.9,27.88,80.0981869,27.5705886,"northernindia"
"2324","shahjahanpur",39.4659952442544,1,79.9,27.88,80.0981869,27.5705886,"uttarpradesh"
"2325","shahkot",7.72943494141876,1,75.337222,31.0775,75.3412179,31.1471305,"punjab"
"2326","shaikhpura",14.6905564775558,1,85.85,25.15,85.8742095,25.0192283,"lohan"
"2327","shajapur",63.6323232491756,1,76.27,23.43,75.6510381,23.4937408,"nadimarg"
"2328","shamchurasi",15.6720414208189,1,75.749444,31.499722,75.8170786,31.3708197,"mehtiana"
"2329","shamgarh",38.2842813179273,1,75.633333,24.183333,75.2601233,24.136267,"kachnara"
"2330","shamli",24.3998027474846,1,77.31,29.46,77.1643337,29.280618,"boda"
"2331","shamsabad",52.9285230299582,1,79.433333,27.533333,79.02,27.23,"mainaopuri"
"2332","shankargarh",28.5995863695396,1,81.616667,25.183333,81.4848785,24.9547532,"nagma"
"2333","shantipur",17.1003093947778,1,88.44,23.26,88.5009186,23.1162269,"gaurnagar"
"2334","shegaon",27.6789469089254,1,76.68,20.78,76.68,21.03,"sangrampur"
"2335","sheoganj",48.2911596440769,1,73.066667,25.15,73.0287209,24.7154238,"basantgarh"
"2336","sheopur",22.5142639330891,1,76.7,25.67,76.8836261,25.5534529,"panar"
"2337","shergarh",20.4312526162554,1,79.35,28.65,79.3733064,28.8331972,"bhairpura"
"2338","sherghati",17.2028874890514,1,84.783333,24.566667,84.8398501,24.4202218,"satgharwa"
"2339","sherkot",28.2409424386113,1,78.58,29.35,78.4,29.15,"noorpura"
"2340","shiggaon",62.4480190210221,1,75.233333,15,75.7138884,15.3172775,"karnatakastate"
"2341","shikarpur",50.1219925251764,1,75.35,14.266667,75.5400433,13.853376,"gajanur"
"2342","shikohabad",45.2758225357092,1,78.58,27.12,79.02,27.23,"mainaopuri"
"2343","shiliguri",2.49101882224409,1,88.42,26.73,88.4268741,26.7083818,"simaluguri"
"2344","shiliguri",2.49101882224409,1,88.42,26.73,88.4268741,26.7083818,"siliguri"
"2345","shiliguri",2.49101882224409,1,88.42,26.73,88.4268741,26.7083818,"simuluguri"
"2346","shillong",1.03470905952138,1,91.87,25.57,91.8749226,25.5782039,"motphran"
"2347","shimla",26.9692817025079,1,77.16,31.11,76.9899063,30.9158115,"chabal"
"2348","shimoga",9.07482894677276,1,75.57,13.93,75.5400433,13.853376,"gajanur"
"2349","shirdi",44.8941369623355,1,74.483333,19.766667,74.6488264,19.392678,"arauri"
"2350","shirgaon",30.3822331917048,1,72.7,19.7,72.81744,19.449129,"cheemapat"
"2351","shirhatti",16.8204307604804,1,75.583333,15.233333,75.7138884,15.3172775,"karnatakastate"
"2352","shirpur",109.829855262224,1,74.88,21.35,74.6861497,20.3748736,"panzan"
"2353","shirwal",12.5107319300673,1,73.983333,18.133333,74.0946311,18.0952532,"bade"
"2354","shivapuri",78.2588877217905,1,77.65,25.43,76.8836261,25.5534529,"panar"
"2355","shivrajpur",51.1423316360091,1,73.65,22.416667,73.1880618,22.2475172,"makarpur"
"2356","sholapur",17.5019587757886,1,75.89,17.67,75.8687496,17.8268182,"bustar"
"2357","shorapur",37.3975266409492,1,76.75,16.516667,76.8201976,16.1855905,"hira"
"2358","shrigonda",41.3495385498807,1,74.683333,18.616667,74.4935913,18.2899093,"karkel"
"2359","shrirampur",26.287459947338,1,74.64,19.63,74.6488264,19.392678,"arauri"
"2360","shujalpur",48.5686684008311,1,76.716667,23.4,77.1765548,23.2904215,"dodi"
