"","pop","country.etc","name","lat","long","capital","Region","largestC"
"35835",15605,"brazil","ubata",-14.2,-39.516667,NA,"5",0
"35836",15605,"romania","simleusilvaniei",47.23,22.8,"0",NA,0
"35833",15604,"thailand","dankhunthot",15.21,101.81,"0",NA,0
"35831",15603,"russianfederation","razumnoye",50.54,36.7,"0",NA,0
"35832",15603,"unitedstates","kenmore",42.9658333,-78.8702778,NA,"NY",0
"35829",15602,"brazil","cordeiro",-22.033333,-42.366667,NA,"21",0
"35830",15602,"italy","lonigo",45.4,11.38,"0",NA,0
"35826",15600,"australia","buderim",-26.68,153.05,"0",NA,0
"35827",15600,"germany","marienberg",50.65,13.166667,NA,"13",0
"35828",15600,"sudan","abuzabad",12.35,29.24,"0",NA,0
"35824",15597,"germany","spenge",52.15,8.49,"0",NA,0
"35825",15597,"italy","cerea",45.2,11.21,"0",NA,0
"35823",15596,"unitedstates","aldine",29.9322222,-95.38,NA,"TX",0
"35821",15595,"brazil","novaera",-19.75,-43.05,NA,"15",0
"35822",15595,"uruguay","caminomaldonado",-34.77,-56.02,"0",NA,0
"35820",15594,"brazil","rolante",-29.666667,-50.566667,NA,"23",0
"35818",15593,"namibia","keetmanshoop",-26.58,18.13,"0",NA,0
"35819",15593,"uganda","buwenge",0.65,33.18,"0",NA,0
"35816",15592,"italy","policoro",40.22,16.68,"0",NA,0
"35817",15592,"saudiarabia","ummal-hammam",26,48.81,"0",NA,0
"35815",15591,"india","lakhnadon",22.6,79.6,NA,"35",0
"35814",15590,"unitedkingdom","wombwell",53.52,-1.4,"0",NA,0
"35813",15588,"chile","riobueno",-40.34,-72.96,"0",NA,0
"35812",15585,"unitedstates","cherryland",37.6794444,-122.1022222,NA,"CA",0
"35811",15584,"japan","iwanai",42.974444,140.508889,NA,"12",0
"35809",15583,"brazil","camposbelos",-13.05,-46.883333,NA,"29",0
"35810",15583,"kenya","marsabit",2.33,37.98,"0",NA,0
"35808",15580,"germany","hettstedt",51.65,11.5,"0",NA,0
"35807",15577,"romania","toplita",46.94,25.37,"0",NA,0
"35805",15576,"unitedstates","dickinson",46.8791667,-102.7891667,NA,"ND",0
"35806",15576,"unitedstates","eastriverdale",38.9619444,-76.9222222,NA,"MD",0
"35804",15575,"kenya","awendo",-1,34.48,"0",NA,0
"35802",15573,"germany","hude",53.12,8.46,"0",NA,0
"35803",15573,"india","chanasma",23.716667,72.116667,NA,"9",0
"35801",15570,"brazil","dompedro",-4.483333,-44.45,NA,"13",0
"35800",15569,"russianfederation","donskoye",45.43,41.98,"0",NA,0
"35798",15565,"brazil","conde",-11.816667,-37.616667,NA,"5",0
"35799",15565,"mexico","tecamac",19.73,-98.97,"0",NA,0
"35797",15564,"spain","lasolana",38.94,-3.24,"0",NA,0
"35795",15563,"belgium","lille",51.23,4.83,"0",NA,0
"35796",15563,"unitedkingdom","prestwick",55.48,-4.62,"0",NA,0
"35794",15558,"poland","nisko",50.53,22.14,"0",NA,0
"35792",15556,"belgium","peer",51.13,5.47,"0",NA,0
"35793",15556,"egyptarabrep","eltur",28.24,33.62,"0",NA,0
"35791",15555,"germany","zerbst",51.97,12.08,"0",NA,0
"35789",15554,"portugal","vianadocastelo",41.71,-8.83,"0",NA,0
"35790",15554,"unitedkingdom","johnstone",55.83,-4.5,"0",NA,0
"35788",15552,"portugal","portalegre",39.29,-7.43,"0",NA,0
"35787",15551,"australia","griffith",-34.29,146.04,"0",NA,0
"35785",15550,"moldova","drochia",48.03,27.82,"0",NA,0
"35786",15550,"russianfederation","kataysk",56.29,62.58,"0",NA,0
"35784",15546,"france","chateau-d'olonne",46.51,-1.74,"0",NA,0
"35783",15545,"france","audincourt",47.49,6.83,"0",NA,0
"35781",15544,"brazil","manhumirim",-20.366667,-41.95,NA,"15",0
"35782",15544,"unitedstates","pearlriver",41.0588889,-74.0222222,NA,"NY",0
"35780",15543,"malawi","dedza",-14.36,34.33,"0",NA,0
"35779",15542,"dominicanrepublic","maimon",19.8,-70.79,"0",NA,0
"35778",15541,"turkmenistan","gubadag",42.1,59.77,"0",NA,0
"35775",15540,"colombia","piendamo",2.64,-76.52,"0",NA,0
"35776",15540,"india","bilsanda",28.25,79.95,NA,"36",0
"35777",15540,"poland","milanowek",52.13,20.66,"0",NA,0
"35774",15539,"switzerland","aarau",47.4,8.04,"0",NA,0
"35773",15538,"italy","urbino",43.74,12.63,"0",NA,0
"35772",15535,"thailand","khaowong",16.7,104.1,"0",NA,0
"35771",15534,"unitedstates","secaucus",40.7894444,-74.0569444,NA,"NJ",0
"35768",15531,"bosniaandherzegovina","bosanskakrupa",44.88,16.15,"0",NA,0
"35769",15531,"chad","moussoro",13.62,16.52,"0",NA,0
"35770",15531,"russianfederation","karabash",55.48,60.22,"0",NA,0
"35767",15530,"italy","vedelago",45.69,12.01,"0",NA,0
"35766",15528,"bolivia","huanuni",-18.29,-66.84,"0",NA,0
"35765",15524,"unitedstates","southogden",41.1919444,-111.9705556,NA,"UT",0
"35763",15523,"algeria","nasiriyah",36.75,3.83,"0",NA,0
"35764",15523,"russianfederation","boguchar",49.94,40.56,"0",NA,0
"35762",15520,"italy","giaveno",45.04,7.35,"0",NA,0
"35760",15519,"belgium","diksmuide",51.03,2.87,"0",NA,0
"35761",15519,"unitedkingdom","blackwood",51.67,-3.21,"0",NA,0
"35756",15518,"afghanistan","has",31.52,62.78,"0",NA,0
"35757",15518,"brazil","rioformoso",-8.666667,-35.15,NA,"30",0
"35758",15518,"israel","gedera",31.82,34.78,"0",NA,0
"35759",15518,"mexico","sansalvadorelseco",19.13,-97.65,"0",NA,0
"35754",15517,"brazil","itajuipe",-14.683333,-39.366667,NA,"5",0
"35755",15517,"france","tergnier",49.66,3.27,"0",NA,0
"35753",15516,"unitedstates","saintmichael",45.21,-93.6647222,NA,"MN",0
"35752",15515,"brazil","schroeder",-26.433333,-49.066667,NA,"26",0
"35750",15514,"france","hayange",49.33,6.06,"0",NA,0
"35751",15514,"senegal","guinguineo",14.28,-15.96,"0",NA,0
"35749",15513,"unitedstates","americancanyon",38.175,-122.2597222,NA,"CA",0
"35748",15511,"italy","cadoneghe",45.44,11.91,"0",NA,0
"35747",15510,"uganda","kiboga",0.91,31.77,"0",NA,0
"35746",15509,"russianfederation","shkotovo-17",53.45,34.41,"0",NA,0
"35743",15504,"senegal","ourossogui",15.6,-13.32,"0",NA,0
"35744",15504,"southafrica","ellisras",-23.67,27.75,"0",NA,0
"35745",15504,"ukraine","novyybuh",47.7,32.52,"0",NA,0
"35742",15503,"france","montesson",48.91,2.14,"0",NA,0
"35739",15502,"netherlands","voorhout",52.22,4.48,"0",NA,0
"35740",15502,"turkey","caykara",40.75,40.32,"0",NA,0
"35741",15502,"unitedstates","colchester",41.5755556,-72.3325,NA,"CT",0
"35737",15499,"cotedivoire","sakassou",7.45,-5.3,"0",NA,0
"35738",15499,"sudan","sabsah",14.14,32.23,"0",NA,0
"35735",15495,"italy","pieveemanuele",45.77,10.74,"0",NA,0
"35736",15495,"philippines","pag-asa",13.09,120.78,"0",NA,0
"35733",15493,"germany","kalletal",52.11,8.95,"0",NA,0
"35734",15493,"unitedkingdom","bangor",53.27,-4.12,"0",NA,0
"35732",15489,"unitedstates","gatesville",31.435,-97.7436111,NA,"TX",0
"35730",15488,"russianfederation","karabanovo",56.32,38.7,"0",NA,0
"35731",15488,"turkey","solhan",38.97,41.05,"0",NA,0
"35729",15487,"thailand","chumsaeng",15.13,103.35,"0",NA,0
"35728",15486,"spain","cangasdelnarcea",43.19,-6.55,"0",NA,0
"35727",15485,"france","pont-a-mousson",48.91,6.05,"0",NA,0
"35723",15483,"canada","port-alfred-bagotville",48.33,-70.88,"0",NA,0
"35724",15483,"nigeria","ajaokuta",7.47,6.69,"0",NA,0
"35725",15483,"unitedstates","durant",33.9938889,-96.3705556,NA,"OK",0
"35726",15483,"unitedstates","morton",40.6127778,-89.4591667,NA,"IL",0
"35722",15482,"unitedstates","florence",33.0313889,-111.3866667,NA,"AZ",0
"35721",15481,"india","holalkere",14.033333,76.183333,NA,"19",0
"35719",15480,"germany","drensteinfurt",51.8,7.75,"0",NA,0
"35720",15480,"india","kotaparh",19.15,82.35,NA,"37",0
"35717",15479,"spain","sanmartindelavega",40.22,-3.57,"0",NA,0
"35718",15479,"unitedstates","bouldercity",35.9786111,-114.8316667,NA,"NV",0
"35714",15477,"guinea","boke",10.94,-14.3,"0",NA,0
"35715",15477,"italy","sona",45.43,10.83,"0",NA,0
"35716",15477,"thailand","pasang",18.52,98.94,"0",NA,0
"35713",15476,"finland","lieto",60.5,22.44,"0",NA,0
"35711",15475,"india","vada",19.65,73.133333,NA,"16",0
"35712",15475,"philippines","tagas",13.17,123.72,"0",NA,0
"35710",15474,"india","udaipura",23.083333,78.5,NA,"35",0
"35708",15472,"czechrepublic","brandysnadlabem-staraboleslav",50.19,14.66,"0",NA,0
"35709",15472,"germany","ottweiler",49.41,7.16,"0",NA,0
"35707",15471,"kenya","kerugoya",-0.5,37.28,"0",NA,0
"35705",15468,"italy","bondeno",44.89,11.4,"0",NA,0
"35706",15468,"russianfederation","baykalsk",51.51,104.15,"0",NA,0
"35702",15466,"brazil","prado",-17.35,-39.216667,NA,"5",0
"35703",15466,"kenya","muhoroni",-0.15,35.2,"0",NA,0
"35704",15466,"unitedkingdom","stowmarket",52.18,0.98,"0",NA,0
"35700",15465,"niger","tanout",14.97,8.89,"0",NA,0
"35701",15465,"tajikistan","vakhsh",37.72,68.82,"0",NA,0
"35697",15463,"brazil","jequitinhonha",-16.433333,-41,NA,"15",0
"35698",15463,"india","nilagiri",21.458056,86.766944,NA,"21",0
"35699",15463,"russianfederation","mayma",52.05,85.92,"0",NA,0
"35695",15462,"spain","teguise",29.06,-13.57,"0",NA,0
"35696",15462,"france","coulommiers",48.82,3.08,"0",NA,0
"35693",15461,"france","illzach",47.79,7.33,"0",NA,0
"35694",15461,"unitedstates","bayvillage",41.4847222,-81.9222222,NA,"OH",0
"35692",15460,"oman","mirbat",16.99,54.69,"0",NA,0
"35689",15459,"brazil","vazante",-18,-46.9,NA,"15",0
"35690",15459,"italy","noale",45.54,12.07,"0",NA,0
"35691",15459,"unitedstates","canby",45.2630556,-122.6913889,NA,"OR",0
"35688",15458,"poland","siemiatycze",52.42,22.87,"0",NA,0
"35687",15457,"colombia","chiriguana",9.37,-73.61,"0",NA,0
"35685",15455,"afghanistan","cahansur",31.19,62.05,"0",NA,0
"35686",15455,"india","kosgi",15.85,77.266667,NA,"2",0
"35684",15452,"poland","leczyca",52.07,19.2,"0",NA,0
"35683",15451,"peru","junin",-11.15,-76.01,"0",NA,0
"35681",15450,"poland","staszow",50.56,21.18,"0",NA,0
"35682",15450,"russianfederation","belyov",53.81,36.13,"0",NA,0
"35680",15449,"netherlands","nuth",50.92,5.88,"0",NA,0
"35679",15448,"poland","chelmza",53.18,18.61,"0",NA,0
"35676",15447,"greece","pallini",38,23.88,"0",NA,0
"35677",15447,"sudan","ad-dindar",13.2,34.16,"0",NA,0
"35678",15447,"unitedkingdom","bathgate",55.9,-3.65,"0",NA,0
"35675",15445,"romania","mizil",45.01,26.44,"0",NA,0
"35674",15444,"israel","kafarmanda",32.82,35.25,"0",NA,0
"35673",15442,"mexico","cardenas",22,-99.67,"0",NA,0
"35672",15440,"unitedstates","eden",36.4883333,-79.7669444,NA,"NC",0
"35671",15436,"france","hautmont",50.26,3.91,"0",NA,0
"35669",15434,"brazil","saomigueldoiguacu",-25.35,-54.166667,NA,"18",0
"35670",15434,"haiti","mombin-crochu",18.3,-73.22,"0",NA,0
"35667",15432,"greece","kaliviathorikou",37.83,23.92,"0",NA,0
"35668",15432,"pakistan","dhadar",29.48,67.64,"0",NA,0
"35666",15431,"honduras","santabarbara",14.92,-88.24,"0",NA,0
"35665",15429,"nigeria","ganye",8.42,12.08,"0",NA,0
"35662",15428,"india","kalghatgi",15.183333,74.966667,NA,"19",0
"35663",15428,"france","latrinite",14.74,-60.97,"0",NA,0
"35664",15428,"unitedstates","melville",40.7933333,-73.4155556,NA,"NY",0
"35657",15426,"greece","ayiosioannisrentis",37.98,23.67,"0",NA,0
"35658",15426,"italy","caravaggio",45.5,9.63,"0",NA,0
"35659",15426,"italy","reggello",43.69,11.53,"0",NA,0
"35660",15426,"philippines","ramos",15.66,120.64,"0",NA,0
"35661",15426,"unitedstates","shively",38.2,-85.8227778,NA,"KY",0
"35655",15425,"india","kalugumalai",9.15,77.716667,NA,"25",0
"35656",15425,"nigeria","isanlu",8.28,5.82,"0",NA,0
"35653",15424,"peru","saposoa",-6.93,-76.8,"0",NA,0
"35654",15424,"unitedkingdom","neston",51.41,-2.2,"0",NA,0
"35650",15423,"afghanistan","acin",34.12,70.7,"0",NA,0
"35651",15423,"india","tirthahalli",13.7,75.233333,NA,"19",0
"35652",15423,"turkey","espiye",40.95,38.72,"0",NA,0
"35649",15421,"unitedstates","bridgeton",38.7669444,-90.4113889,NA,"MO",0
"35647",15419,"ecuador","sucre",-1.26,-80.44,"0",NA,0
"35648",15419,"unitedstates","fairhope",30.5227778,-87.9033333,NA,"AL",0
"35646",15417,"nigeria","gwoza",11.08,13.7,"0",NA,0
"35643",15415,"germany","bitterfeld",51.62,12.31,"0",NA,0
"35644",15415,"turkey","askale",39.92,40.7,"0",NA,0
"35645",15415,"unitedstates","sharon",41.2330556,-80.4936111,NA,"PA",0
"35641",15414,"poland","ropczyce",50.07,21.75,"0",NA,0
"35642",15414,"unitedkingdom","larkhall",55.73,-3.97,"0",NA,0
"35640",15412,"spain","alcaniz",41.05,-0.13,"0",NA,0
"35639",15411,"armenia","spitak",40.84,44.27,"0",NA,0
"35637",15410,"spain","illescas",40.14,-3.86,"0",NA,0
"35638",15410,"spain","viveiro",43.67,-7.59,"0",NA,0
"35636",15408,"unitedstates","pickerington",39.8841667,-82.7536111,NA,"OH",0
"35635",15406,"india","parvatsar",26.883333,74.766667,NA,"24",0
"35633",15404,"italy","medicina",44.48,11.63,"0",NA,0
"35634",15404,"turkey","kocaali",41.05,30.85,"0",NA,0
"35632",15401,"unitedstates","tonawanda",43.0202778,-78.8805556,NA,"NY",0
"35631",15400,"unitedkingdom","carmarthen",51.86,-4.32,"0",NA,0
"35630",15397,"russianfederation","moskovskiy",55.6,37.36,"0",NA,0
"35629",15396,"india","pathalgaon",22.566667,83.466667,NA,"37",0
"35626",15395,"brazil","aracoiabadaserra",-23.5049,-47.6185,NA,"27",0
"35627",15395,"mauritius","lehochet",-20.14,57.53,"0",NA,0
"35628",15395,"ukraine","tul'chyn",48.68,28.87,"0",NA,0
"35624",15394,"russianfederation","shushary",59.77,30.47,"0",NA,0
"35625",15394,"unitedstates","coosbay",43.3666667,-124.2166667,NA,"OR",0
"35622",15393,"italy","riva",45.9,10.84,"0",NA,0
"35623",15393,"thailand","chombung",13.62,99.6,"0",NA,0
"35620",15392,"centralafricanrepublic","batangafo",7.31,18.29,"0",NA,0
"35621",15392,"switzerland","steffisburg",46.79,7.62,"0",NA,0
"35617",15391,"russianfederation","sim",55,57.69,"0",NA,0
"35618",15391,"unitedstates","alpine",32.835,-116.7655556,NA,"CA",0
"35619",15391,"unitedstates","fords",40.5291667,-74.3163889,NA,"NJ",0
"35615",15390,"india","asind",25.733333,74.333333,NA,"24",0
"35616",15390,"pakistan","daryakhan",31.79,71.1,"0",NA,0
"35613",15387,"mexico","marfil",21,-101.28,"0",NA,0
"35614",15387,"philippines","magarao",13.66,123.18,"0",NA,0
"35612",15386,"unitedstates","fillmore",34.3991667,-118.9172222,NA,"CA",0
"35610",15385,"spain","balaguer",41.76,0.79,"0",NA,0
"35611",15385,"ukraine","hayvoron",48.35,29.85,"0",NA,0
"35608",15383,"india","kachhwa",25.216667,82.716667,NA,"36",0
"35609",15383,"unitedstates","makakilocity",21.3469444,-158.0858333,NA,"HI",0
"35607",15378,"russianfederation","borovskiy",57.04,65.73,"0",NA,0
"35604",15376,"germany","burstadt",49.65,8.46,"0",NA,0
"35605",15376,"india","sayla",22.55,71.466667,NA,"9",0
"35606",15376,"thailand","huaithalaeng",15,102.66,"0",NA,0
"35602",15375,"guatemala","patulul",14.42,-91.17,"0",NA,0
"35603",15375,"nigeria","doma",8.38,8.33,"0",NA,0
"35599",15374,"colombia","viterbo",5.07,-75.88,"0",NA,0
"35600",15374,"india","naspur",18.833333,79.45,NA,"2",0
"35601",15374,"macedoniafyr","bogovinje",41.95,20.92,"0",NA,0
"35597",15373,"italy","finaleemilia",44.84,11.28,"0",NA,0
"35598",15373,"unitedstates","owosso",42.9977778,-84.1766667,NA,"MI",0
"35596",15372,"westbankandgaza","baytsahur",31.69,35.23,"0",NA,0
"35594",15370,"bosniaandherzegovina","mrkonjicgrad",44.42,17.09,"0",NA,0
"35595",15370,"philippines","dologon",7.83,125.03,"0",NA,0
"35593",15369,"southafrica","kriel",-26.26,29.23,"0",NA,0
"35592",15368,"azerbaijan","astara",38.45,48.85,"0",NA,0
"35591",15367,"switzerland","herisau",47.4,9.28,"0",NA,0
"35590",15365,"unitedstates","highlandvillage",33.0916667,-97.0463889,NA,"TX",0
"35588",15362,"spain","vilalba",43.3,-7.68,"0",NA,0
"35589",15362,"unitedstates","fairviewheights",38.5888889,-89.9902778,NA,"IL",0
"35586",15361,"turkey","bigadic",39.39,28.13,"0",NA,0
"35587",15361,"unitedstates","menomonie",44.8755556,-91.9191667,NA,"WI",0
"35584",15360,"india","bah",26.87,78.5975,NA,"36",0
"35585",15360,"turkey","foca",38.67,26.76,"0",NA,0
"35583",15357,"italy","codogno",45.17,9.69,"0",NA,0
"35581",15355,"germany","altdorf",49.39,11.34,"0",NA,0
"35582",15355,"germany","clausthal-zellerfeld",51.81,10.33,"0",NA,0
"35580",15354,"germany","much",50.92,7.4,"0",NA,0
"35579",15353,"burkinafaso","manga",11.66,-1.07,"0",NA,0
"35578",15352,"italy","sorso",40.81,8.56,"0",NA,0
"35576",15351,"belgium","soumagne",50.62,5.75,"0",NA,0
"35577",15351,"mexico","tepalcatepec",19.17,-102.83,"0",NA,0
"35574",15349,"tanzania","mlangali",-9.78,34.52,"0",NA,0
"35575",15349,"unitedkingdom","kidlington",51.82,-1.28,"0",NA,0
"35572",15348,"poland","jelcz-laskowice",51.03,17.3,"0",NA,0
"35573",15348,"unitedstates","sugarhill",34.1063889,-84.0336111,NA,"GA",0
"35571",15347,"mexico","xico",19.42,-97,"0",NA,0
"35570",15346,"azerbaijan","suvelan",40.49,50.16,"0",NA,0
"35569",15343,"ukraine","horodok",49.78,23.65,"0",NA,0
"35566",15342,"denmark","lillerod",55.87,12.37,"0",NA,0
"35567",15342,"russianfederation","ocher",57.88,54.7,"0",NA,0
"35568",15342,"turkey","cayiralan",39.3,35.64,"0",NA,0
"35564",15341,"bolivia","punata",-17.55,-65.84,"0",NA,0
"35565",15341,"unitedkingdom","saintneots",52.22,-0.27,"0",NA,0
"35562",15339,"philippines","sanfelipe",15.06,120.07,"0",NA,0
"35563",15339,"unitedstates","flowingwells",32.2938889,-111.0091667,NA,"AZ",0
"35559",15338,"spain","mogan",27.89,-15.72,"0",NA,0
"35560",15338,"france","brignoles",43.42,6.06,"0",NA,0
"35561",15338,"sudan","wadihalfa",21.79,31.37,"0",NA,0
"35557",15336,"cuba","alquizar",22.8,-82.59,"0",NA,0
"35558",15336,"india","mirganj",28.55,79.2,NA,"36",0
"35555",15335,"italy","molinella",44.63,11.67,"0",NA,0
"35556",15335,"romania","popesti-leordeni",44.38,26.17,"0",NA,0
"35554",15334,"mexico","pijijiapan",15.69,-93.22,"0",NA,0
"35551",15333,"cuba","baragua",21.69,-78.63,"0",NA,0
"35552",15333,"india","punahana",27.866667,77.2,NA,"10",0
"35553",15333,"russianfederation","chernyanka",50.94,37.81,"0",NA,0
"35550",15332,"russianfederation","gorkovskiy",48.69,44.4,"0",NA,0
"35549",15331,"canada","sydneymines",46.26,-60.25,"0",NA,0
"35547",15330,"finland","pirkkala",61.5,23.61,"0",NA,0
"35548",15330,"unitedkingdom","darton",53.58,-1.53,"0",NA,0
"35546",15328,"mexico","tepatlaxco",19.07,-97.97,"0",NA,0
"35545",15324,"philippines","domalandan",16.02,120.18,"0",NA,0
"35542",15323,"india","bhikangaon",21.866667,75.95,NA,"35",0
"35543",15323,"india","katangi",21.783333,79.783333,NA,"35",0
"35544",15323,"unitedstates","hyattsville",38.9558333,-76.9458333,NA,"MD",0
"35540",15322,"switzerland","ostermundingen",46.95,7.48,"0",NA,0
"35541",15322,"tanzania","mahanje",-9.93,35.33,"0",NA,0
"35539",15319,"philippines","lusacan",13.95,121.35,"0",NA,0
"35537",15318,"germany","neu-anspach",50.32,8.5,"0",NA,0
"35538",15318,"spain","santceloni",41.69,2.48,"0",NA,0
"35534",15317,"brazil","saojosedemipibu",-6.083333,-35.25,NA,"22",0
"35535",15317,"india","bicholim",15.6,73.95,NA,"33",0
"35536",15317,"unitedkingdom","portglasgow",55.93,-4.7,"0",NA,0
"35530",15316,"france","eragny",49.02,2.1,"0",NA,0
"35531",15316,"france","noisiel",48.85,2.63,"0",NA,0
"35532",15316,"russianfederation","sofrino",56.15,37.93,"0",NA,0
"35533",15316,"spain","santjustdesvern",41.38,2.08,"0",NA,0
"35529",15315,"unitedstates","hanson",42.075,-70.8805556,NA,"MA",0
"35528",15314,"kyrgyzrepublic","at-bashi",41.17,75.8,"0",NA,0
"35527",15313,"unitedstates","kingspark",40.8861111,-73.2577778,NA,"NY",0
"35525",15312,"germany","ober-ramstadt",49.83,8.74,"0",NA,0
"35526",15312,"russianfederation","tsimlyansk",47.65,42.1,"0",NA,0
"35523",15311,"germany","holzkirchen",47.88,11.69,"0",NA,0
"35524",15311,"india","kathor",21.3,72.933333,NA,"9",0
"35521",15310,"greece","thermi",40.55,23.02,"0",NA,0
"35522",15310,"thailand","phoncharoen",18.03,103.17,"0",NA,0
"35520",15309,"russianfederation","kulunda",52.58,78.95,"0",NA,0
"35517",15308,"germany","badlippspringe",51.79,8.81,"0",NA,0
"35518",15308,"turkey","kadinhani",38.24,32.21,"0",NA,0
"35519",15308,"unitedstates","hueytown",33.4511111,-86.9966667,NA,"AL",0
"35516",15307,"germany","hainburg",50.08,8.94,"0",NA,0
"35515",15304,"switzerland","monthey",46.27,6.93,"0",NA,0
"35514",15303,"russianfederation","suzun",53.79,82.31,"0",NA,0
"35513",15302,"india","pipili",20.116667,85.833333,NA,"21",0
"35512",15301,"albania","sarande",39.88,20,"0",NA,0
"35509",15299,"italy","saviano",40.91,14.51,"0",NA,0
"35510",15299,"russianfederation","aramil",56.7,60.83,"0",NA,0
"35511",15299,"russianfederation","strunino",56.38,38.57,"0",NA,0
"35508",15297,"ecuador","sangabriel",0.61,-77.84,"0",NA,0
"35505",15293,"germany","straelen",51.46,6.26,"0",NA,0
"35506",15293,"russianfederation","nikel",69.41,30.22,"0",NA,0
"35507",15293,"turkey","siran",40.19,39.13,"0",NA,0
"35504",15292,"ukraine","holaprystan'",46.52,32.53,"0",NA,0
"35502",15291,"srilanka","hatton",6.89,80.6,"0",NA,0
"35503",15291,"trinidadandtobago","tacarigua",10.65,-61.35,"0",NA,0
"35501",15290,"southafrica","bredasdorp",-34.53,20.03,"0",NA,0
"35499",15287,"india","dalkola",25.85,87.85,NA,"28",0
"35500",15287,"russianfederation","gvardeysk",54.65,21.07,"0",NA,0
"35497",15286,"germany","pritzwalk",53.15,12.183333,NA,"11",0
"35498",15286,"srilanka","polonnaruwa",7.9333333,81,NA,"30",0
"35495",15285,"brazil","demervallobao",-5.366667,-42.683333,NA,"20",0
"35496",15285,"germany","karlstadt",49.97,9.77,"0",NA,0
"35494",15284,"australia","nambour",-26.63,152.97,"0",NA,0
"35493",15283,"italy","cavarzere",45.14,12.08,"0",NA,0
"35491",15282,"kuwait","sabah-an-nasr",29.26,47.89,"0",NA,0
"35492",15282,"kyrgyzrepublic","kyzyl-tuu",42.11,76.99,"0",NA,0
"35490",15281,"unitedstates","albemarle",35.35,-80.2002778,NA,"NC",0
"35489",15280,"india","srivardhan",18.033333,73.016667,NA,"16",0
"35486",15279,"poland","soleckujawski",53.07,18.23,"0",NA,0
"35487",15279,"spain","baeza",38,-3.48,"0",NA,0
"35488",15279,"spain","roses",42.27,3.17,"0",NA,0
"35485",15276,"russianfederation","leninsk",48.71,45.2,"0",NA,0
