"","merge","lng","lat","population"
"516","Recuperada, peru","-74.94486","-13.11084","0"
"517","Rivera-Bironico, switzerland","8.93314","46.11038","535"
"518","Riyom, nigeria","8.75694","9.63681","0"
"519","Rolpa, nepal","82.47139","28.16924","0"
"520","Rosapata, peru","-72.8","-13.5","0"
"521","Rosas, spain","-3.87371","40.49292","86340"
"522","Ruacana, namibia","14.35","-17.43333","0"
"523","Ruhango, rwanda","29.79088","-2.2246","0"
"524","Rumichaca, peru","-72.5","-14.13333","0"
"525","Rumi Rumi, peru","-78.72318","-5.64988","0"
"526","Rusamilae, thailand","101.22608","6.87045","0"
"527","Rushashi, rwanda","29.8596","-1.7271","0"
"528","Saba Yoi, thailand","100.95189","6.6175","0"
"529","Sabon Gari, nigeria","11.23629","11.1024","0"
"530","Sachabamba, peru","-72.55","-14.13333","0"
"531","Sagbama, nigeria","6.21259","5.1633","0"
"532","Sakhakot, pakistan","71.90269","34.46096","0"
"533","Salbo, philippines","124.42801","6.93485","0"
"534","Saliyapura, srilanka","81.0541","8.4225","0"
"535","Sammanthurai, srilanka","81.79701","7.35725","0"
"536","Sammanturai, srilanka","81.79701","7.35725","0"
"537","San Anton, peru","-70.31229","-14.59188","0"
"538","San Antonio de Las Cuchillas, nicaragua","-85.83534","13.26515","0"
"539","Sangsila, pakistan","68.85395","29.08641","0"
"540","Sanjawi, pakistan","68.34246","30.28381","0"
"541","San Jose de Ticllas, peru","-74.30263","-13.06151","0"
"542","San Juan de Miraflores, peru","-73.28139","-3.77611","0"
"543","San Juan de Oro, peru","-69.15444","-14.221","0"
"544","San Julian De Musques, spain","-3.1","43.33333","0"
"545","Sankhuwasabha, nepal","87.15515","27.43781","0"
"546","San Marcos, peru","-78.18333","-7.33333","0"
"547","San Martin, nicaragua","-86.0172","11.68332","0"
"548","San Martin, peru","-76.97168","-6.03416","44276"
"549","San Martin de Pangoa, peru","-74.48834","-11.42854","0"
"550","San Martin de Porres, peru","-77.08941","-11.98974","0"
"551","San Mateo, peru","-79.34175","-7.30492","0"
"552","San Pablo, nicaragua","-86.17901","11.74093","0"
"553","San Pedro de Cachi, peru","-74.38963","-13.08197","0"
"554","Santa Amalia, nicaragua","-86.04827","11.7219","0"
"555","Santa Ana, nicaragua","-85.99515","11.72775","0"
"556","Santa Cecilia, nicaragua","-85.97141","11.96805","0"
"557","Santa Rosa, nicaragua","-86.36994","12.80116","2913"
"558","Santhiveli, srilanka","81.55","7.83333","0"
"559","La Florida, nicaragua","-84.39407","12.37211","0"
"560","Santiago de Pupuja, peru","-70.27741","-15.05373","0"
"561","Santo Tomas de Pata, peru","-74.41829","-13.1101","0"
"562","Saraf Omra, sudan","23.31169","13.4771","0"
"563","Saray, turkey","32.37483","41.21251","0"
"564","Sarin, peru","-77.88861","-7.97139","0"
"565","Sarobi, pakistan","70.08971","32.85772","0"
"566","Saro Shah, pakistan","71.9087","34.23528","0"
"567","Sarwekai, pakistan","69.90525","31.38759","0"
"568","SE Myanmar, myanmar","95.92973","24.19938","0"
"569","Senova, turkey","39.97352","38.74284","0"
"570","Shadi Khel, pakistan","70.70864","33.04518","0"
"571","Shagai, pakistan","71.53926","34.03288","0"
"572","Shah Alam, pakistan","73.28056","32.50833","0"
"573","Shahbaz, pakistan","63.95727","26.70461","0"
"574","Shah Mansur, pakistan","72.45143","34.06791","0"
"575","Shahu Khel, pakistan","71.1225","33.58861","0"
"576","Shahwal, pakistan","72.04589","30.77457","0"
"577","Shaidu, pakistan","72.18242","33.97619","0"
"578","Shakardara, pakistan","70.31787","33.79239","0"
"579","Shalan Bood, somalia","44.69473","1.70866","0"
"580","Shamal, sudan","30.21669","13.18421","393311"
"581","Shantinagar, nepal","84.72291","27.21701","0"
"582","Shantinagar, pakistan","71.98623","30.25301","0"
"583","Shantipur, nepal","83.41687","28.11332","0"
"584","Sheikhpura, pakistan","72.06667","30.65","0"
"585","Sion, peru","-76.78732","-7.66581","0"
"586","Sivia, peru","-73.85808","-12.51202","0"
"587","Song, nigeria","12.625","9.82444","0"
"588","Sorab, pakistan","64.75","27.31667","0"
"589","Sorsogon Province, philippines","123.99333","12.97389","82730"
"590","southern, thailand","35.00854","-15.78499","584877"
"591","southern, philippines","125.13028","10.16139","3549"
"592","Southern Philippines, philippines","7.68329","45.37186","44"
"593","Southern Thailand, thailand","35.00854","-15.78499","584877"
"594","Sugure, somalia","49.16667","10.98333","0"
"595","Sulu, philippines","121.00222","6.05222","101002"
"596","Sundarpur, nepal","85.12434","27.02355","0"
"597","Surigao Province, philippines","125.495","9.789","87832"
"598","Suriyawewa, srilanka","80.9972","6.3211","0"
"599","Surjani, pakistan","68.05","24.78333","0"
"600","Surkhet, nepal","81.60008","28.60332","0"
"601","Susucayan, nicaragua","-86.17156","13.674","0"
"602","Swat, pakistan","72.17507","35.38032","0"
"603","Tachileik, myanmar","99.88083","20.4475","0"
"604","Tacupan, philippines","124.81583","7.15139","0"
"605","Tajazai, pakistan","70.76695","32.62752","0"
"606","Talaimannar, srilanka","79.71667","9.1","0"
"607","Talayan, philippines","121.0124","14.6327","0"
"608","Talli, pakistan","68.13544","29.52872","0"
"609","Taluban, thailand","101.61675","6.70131","14356"
"610","Tambobamba, peru","-72.17139","-13.94528","0"
"611","Tambobong, philippines","120.92533","14.9697","0"
"612","Tambo District, peru","-75.37358","-10.69503","0"
"613","Tampalakamam, srilanka","81.0972","8.4995","0"
"614","Tananta, peru","-76.58539","-8.18254","0"
"615","Tantamayo, peru","-76.72015","-9.37495","0"
"616","Tanyongmat, thailand","101.7267","6.30492","0"
"617","Taru Jabba, pakistan","71.72373","34.01059","0"
"618","Taskoy, turkey","41.48403","37.27359","0"
"619","Tawi Tawi, philippines","118.5144","6.9747","3847"
"620","Taylor, philippines","124.9708","12.3056","0"
"621","Tebidaba, nigeria","5.97077","4.57801","0"
"622","Tellippalai, srilanka","80.0304","9.7875","0"
"623","Tepa, thailand","100.95494","6.85431","0"
"624","Thana, pakistan","63.75","28.91667","0"
"625","Tha Sap, thailand","101.23697","6.53836","0"
"626","Tiarza, pakistan","69.67359","32.38524","0"
"627","Tinte, peru","-74.02134","-13.26578","0"
"628","Tissamaharama, srilanka","81.2865","6.2765","0"
"629","Tocota, peru","-74.42299","-15.46742","0"
"630","Tocto, peru","-74.47221","-12.84267","0"
"631","Toppur, srilanka","81.3086","8.4055","0"
"632","Toraya, peru","-73.29722","-14.05056","0"
"633","Tor Ghar, pakistan","67.89786","30.09036","0"
"634","Toril, philippines","123.95505","9.63611","0"
"635","Tornamesa, peru","-75.58517","-11.24955","0"
"636","Totos, peru","-74.52511","-13.56949","0"
"637","Trang Province, thailand","98.26667","7.88333","0"
"638","Tugbok, philippines","125.48528","7.10861","0"
"639","Tuyong, thailand","101.17803","6.84356","11385"
"640","Tuzla, turkey","36.31667","40.05","0"
"641","Udaypur district, nepal","86.5222","26.94071","0"
"642","Ueken, nigeria","7.30305","4.73323","0"
"643","Ulcumayo, peru","-75.71441","-11.01943","0"
"644","Umaca, peru","-73.35222","-13.49361","0"
"645","Upper Dir, pakistan","72.07295","34.99798","3000"
"646","Urdax, spain","-1.5","43.26667","367"
"647","Urpay, peru","-74.06266","-13.14039","0"
"648","Uskudar, turkey","29.02369","41.02252","582666"
"649","Vakarai, srilanka","81.43333","8.13333","0"
"650","Vallecas, spain","-3.662","40.39354","244151"
"651","Vankalai, srilanka","79.93333","8.88333","0"
"652","Van Province, turkey","43.38311","38.49239","371713"
"653","Vedia-Elejalde, spain","-2.8","43.21667","0"
"654","Velika Reka, serbia","19.22813","44.27001","0"
"655","Vellaveli, srilanka","81.73333","7.5","0"
"656","Veyangoda, srilanka","80.0597","7.1535","0"
"657","Viana do Alentejo, portugal","-8.08106","38.33149","0"
"658","Vicos, peru","-77.55167","-9.3275","0"
"659","Vischongo, peru","-73.99196","-13.55071","0"
"660","Vitarte, peru","-76.89862","-12.02249","0"
"661","Wadajir, somalia","41.66434","-0.73343","0"
"662","Walasmulla, srilanka","80.6941","6.1521","0"
"663","Walpita, srilanka","80.0493","7.2601","0"
"664","Wayawas, nicaragua","-85.19564","14.36548","0"
"665","Wina, nicaragua","-85.3","14.06667","0"
"666","Yakawewa, srilanka","80.6796","8.7289","0"
"667","Yamu, thailand","101.36894","6.86617","31111"
"668","Yarinacocha, peru","-74.65","-8.06667","0"
"669","Yauyos, peru","-76.03629","-12.59233","0"
"670","Yeniyazi, turkey","37.72899","37.07674","0"
"671","Yesiltas, turkey","44.10857","37.41967","0"
"672","Zakar Khel, pakistan","70.22342","32.8586","0"
"673","Zambales, philippines","119.9092","15.7654","26429"
"674","Zapote, nicaragua","-87.3","12.56667","0"
"675","Zarkovo, serbia","20.41353","44.75768","0"
"676","Zawa, pakistan","66.3822","28.0706","0"
"677","Zehri, pakistan","66.1338","28.3353","0"
"678","Zuasti, spain","-1.74417","42.85369","300"
