"","country","year","iso2c","EN.URB.LCTY.UR.ZS","EN.URB.MCTY","EN.URB.MCTY.TL.ZS","SP.URB.GROW","SP.URB.TOTL","SP.POP.TOTL","SP.URB.TOTL.IN.ZS","EN.POP.DNST","EN.RUR.DNST","SP.RUR.TOTL","SP.RUR.TOTL.ZG","SP.RUR.TOTL.ZS","EN.URB.LCTY.UR","MAX.URB.TOTL","MAX.URB.MCTY","MAX.URB.LCTY.UR","Intra.WAR","Inter.WAR","Extra.WAR.In","Extra.WAR.Out"
"2327","czechrepublic",2009,"CZ",16.3362415237992,1251015,11.9783863095293,0.474306871788842,7657912,10443936,73.324,135.196582524272,NA,2786024,0.832486478670103,26.676,1251015,7796600,1292340,1292340,0,0,0,0
"2328","czechrepublic",2010,"CZ",16.4370680731169,1261221,12.0409741455605,0.197209093679863,7673029,10474410,73.255,135.608622475401,NA,2801381,0.549702005509898,26.745,1261221,7796600,1292340,1292340,0,0,0,0
"2329","czechrepublic",2011,"CZ",16.5527532030595,1271510,12.1141324272434,0.111145922134052,7681562,10496088,73.185,135.889280165717,NA,2814526,0.468135387787898,26.815,1271510,7796600,1292340,1292340,0,0,0,0
"2330","czechrepublic",2012,"CZ",16.6804121296663,1281883,12.1958826101,0.0442260136078424,7684960,10510785,73.115,136.097177262722,NA,2825825,0.40064936080337,26.885,1281883,7796600,1292340,1292340,0,0,0,0
"2331","czechrepublic",2013,"CZ",16.8120531001426,1292340,12.2828867606688,0.0263466986346143,7686985,10521468,73.06,136.235504337693,NA,2834483,0.305919987120967,26.94,1292340,7796600,1292340,1292340,0,0,0,0
"2332","denmark",1970,"DK",35.1146794068157,1380022,27.9993921388293,1.39940009422736,3930043,4928757,79.737,116.326575407128,NA,998714,-1.75842994096012,20.263,1380022,4902113,1380022,1380022,0,0,0,0
"2333","denmark",1971,"DK",33.882521507959,1349325,27.1869986778494,1.32249944110193,3982363,4963126,80.239,117.13773896625,NA,980763,-1.81376112108464,19.761,1349325,4902113,1380022,1380022,0,0,0,0
"2334","denmark",1972,"DK",32.3211899453194,1302468,26.0932174799403,1.18326998950972,4029765,4991596,80.731,117.809676658013,NA,961831,-1.94920806064271,19.269,1302468,4902113,1380022,1380022,0,0,0,0
"2335","denmark",1973,"DK",30.8305118990639,1257362,25.0377698626067,1.1973154116815,4078304,5021861,81.211,118.523979230588,NA,943557,-1.91819832189291,18.789,1257362,4902113,1380022,1380022,0,0,0,0
"2336","denmark",1974,"DK",29.4519248268081,1213758,24.0572160568545,1.04510349064824,4121150,5045297,81.683,119.077106443238,NA,924147,-2.07856264411643,18.317,1213758,4902113,1380022,1380022,0,0,0,0
"2337","denmark",1975,"DK",28.1889409148235,1171666,23.1560860750748,0.853486808004687,4156474,5059862,82.146,119.42086381874,NA,903388,-2.27190099174113,17.854,1171666,4902113,1380022,1380022,0,0,0,0
"2338","denmark",1976,"DK",27.3225259214638,1144804,22.5684048167841,0.802502330509421,4189964,5072596,82.6,119.721406655653,NA,882632,-2.32437872867093,17.4,1144804,4902113,1380022,1380022,0,0,0,0
"2339","denmark",1977,"DK",26.8507561314088,1132454,22.2555178730368,0.657102154785214,4217587,5088419,82.886,120.09485485013,NA,870832,-1.34592761897316,17.114,1132454,4902113,1380022,1380022,0,0,0,0
"2340","denmark",1978,"DK",26.388242399801,1120221,21.9468372226428,0.651446239428145,4245152,5104248,83.169,120.468444654236,NA,859096,-1.35684029055206,16.831,1120221,4902113,1380022,1380022,0,0,0,0
"2341","denmark",1979,"DK",25.9520903222301,1108120,21.6564998326103,0.580528745993173,4269868,5116801,83.448,120.736219915054,NA,846933,-1.42590847899824,16.552,1108120,4902113,1380022,1380022,0,0,0,0
"2342","denmark",1980,"DK",25.5559373974156,1096133,21.3961979899774,0.450613098940576,4289152,5123027,83.723,120.883128834356,NA,833875,-1.55380777781238,16.277,1096133,4902113,1380022,1380022,0,0,0,0
"2343","denmark",1981,"DK",25.2781735259264,1086397,21.2121786045378,0.200654108661819,4297767,5121572,83.915,120.848796602171,NA,823805,-1.21496596117893,16.085,1086397,4902113,1380022,1380022,0,0,0,0
"2344","denmark",1982,"DK",25.0879253250981,1078841,21.0801299774708,0.0575249605680878,4300240,5117810,84.025,120.760028315243,NA,817570,-0.759732540094144,15.975,1078841,4902113,1380022,1380022,0,0,0,0
"2345","denmark",1983,"DK",24.8982596006426,1071338,20.9479034948498,0.0609780001768357,4302863,5114297,84.134,120.677135441246,NA,811434,-0.753347323859877,15.866,1071338,4902113,1380022,1380022,0,0,0,0
"2346","denmark",1984,"DK",24.7057891900039,1063876,20.8128970488606,0.07708173321649,4306181,5111619,84.243,120.613945257197,NA,805438,-0.741682394930105,15.757,1063876,4902113,1380022,1380022,0,0,0,0
"2347","denmark",1985,"DK",24.4928594264126,1056487,20.6599694819261,0.168638368989146,4313449,5113691,84.351,120.662836243511,NA,800242,-0.647204690502184,15.649,1056487,4902113,1380022,1380022,0,0,0,0
"2348","denmark",1986,"DK",24.2849621280176,1050252,20.5105951840179,0.260518892678438,4324701,5120534,84.458,120.824303916942,NA,795833,-0.552481708550676,15.542,1050252,4902113,1380022,1380022,0,0,0,0
"2349","denmark",1987,"DK",24.1065505938185,1045180,20.3857052356299,0.253268789408974,4335668,5127024,84.565,120.948903043171,NA,791356,-0.564143510781084,15.435,1045180,4902113,1380022,1380022,0,0,0,0
"2350","denmark",1988,"DK",23.9483129075901,1040126,20.2772737232909,0.173847360489215,4343212,5129516,84.671,121.007690493041,NA,786304,-0.64044436293021,15.329,1040126,4902113,1380022,1380022,0,0,0,0
"2351","denmark",1989,"DK",23.8206918962994,1036500,20.1944669693336,0.18510619674749,4351259,5132594,84.777,121.080301958009,NA,781335,-0.633949096908704,15.223,1036500,4902113,1380022,1380022,0,0,0,0
"2352","denmark",1990,"DK",23.7357817213228,1035290,20.1381498593934,0.24028513385848,4361727,5140939,84.843,121.277164425572,NA,779212,-0.272084251190269,15.157,1035290,4902113,1380022,1380022,0,0,0,0
"2353","denmark",1991,"DK",23.6621111787759,1035100,20.0822692052342,0.292506210286496,4374504,5154298,84.871,121.592309506959,NA,779794,0.0746629617893172,15.129,1035100,4902113,1380022,1380022,0,0,0,0
"2354","denmark",1992,"DK",23.5971747384629,1036008,20.0335307665087,0.362491945600727,4390390,5171370,84.898,121.880037709168,NA,780980,0.151975907885728,15.102,1036008,4902113,1380022,1380022,0,0,0,0
"2355","denmark",1993,"DK",23.557010395235,1038026,20.0057895844528,0.364949968719984,4406442,5188628,84.925,122.286778222955,NA,782186,0.154302260832484,15.075,1038026,4902113,1380022,1380022,0,0,0,0
"2356","denmark",1994,"DK",23.5627394153055,1042122,20.0170182360195,0.369501788366392,4422754,5206180,84.952,122.700447796371,NA,783426,0.158404542030084,15.048,1042122,4902113,1380022,1380022,0,0,0,0
"2357","denmark",1995,"DK",23.572921622893,1048351,20.0320328782221,0.552739607925013,4447268,5233373,84.979,123.341338675465,NA,786105,0.341376194761858,15.021,1048351,4902113,1380022,1380022,0,0,0,0
"2358","denmark",1996,"DK",23.595032464753,1055625,20.0571947116837,0.597701841387743,4473929,5263074,85.006,124.041338675465,NA,789145,0.385970960037641,14.994,1055625,4902113,1380022,1380022,0,0,0,0
"2359","denmark",1997,"DK",23.6389476958762,1062331,20.1009046183806,0.447306501950859,4493986,5284991,85.033,124.557883572944,NA,791005,0.235420796640269,14.967,1062331,4902113,1380022,1380022,0,0,0,0
"2360","denmark",1998,"DK",23.6563751380002,1067321,20.1221141133124,0.394925758315833,4511769,5304219,85.06,125.011053499882,NA,792450,0.18251234182429,14.94,1067321,4902113,1380022,1380022,0,0,0,0
"2361","denmark",1999,"DK",23.6790172314871,1072211,20.1475290592523,0.361443444422167,4528106,5321799,85.086,125.425382983738,NA,793693,0.156732432630987,14.914,1072211,4902113,1380022,1380022,0,0,0,0
"2362","denmark",2000,"DK",23.7043996132934,1077131,20.172443112014,0.350679180938332,4544013,5339616,85.1,125.84529813811,NA,795603,0.240358110702836,14.9,1077131,4902113,1380022,1380022,0,0,0,0
"2363","denmark",2001,"DK",23.7137420874494,1082059,20.1922526066086,0.417063623089164,4563004,5358783,85.15,126.297030403017,NA,795779,0.0221191393037621,14.85,1082059,4902113,1380022,1380022,0,0,0,0
"2364","denmark",2002,"DK",23.7941418478497,1090481,20.2845051396679,0.436848120119594,4582981,5375931,85.25,126.701178411501,NA,792950,-0.356134116020064,14.75,1090481,4902113,1380022,1380022,0,0,0,0
"2365","denmark",2003,"DK",23.9607605869004,1102529,20.4529053863281,0.400964130257149,4601394,5390574,85.36,127.046288003771,NA,789180,-0.476573623586763,14.64,1102529,4902113,1380022,1380022,0,0,0,0
"2366","denmark",2004,"DK",24.1051337309604,1114726,20.625798058404,0.499468403225543,4624434,5404523,85.566,127.375041244403,NA,780089,-1.15864159702047,14.434,1114726,4902113,1380022,1380022,0,0,0,0
"2367","denmark",2005,"DK",24.2219274483828,1127024,20.795980095331,0.613841537988877,4652908,5419432,85.856,127.726419985859,NA,766524,-1.75420067622539,14.144,1127024,4902113,1380022,1380022,0,0,0,0
"2368","denmark",2006,"DK",24.3405686611347,1139475,20.9567408067869,0.610096500558927,4681382,5437272,86.098,128.146877209522,NA,755890,-1.39701460287901,13.902,1139475,4902113,1380022,1380022,0,0,0,0
"2369","denmark",2007,"DK",24.4501244366718,1152295,21.0987472530128,0.669712104371388,4712839,5461438,86.293,128.716427056328,NA,748599,-0.969240330493392,13.707,1152295,4902113,1380022,1380022,0,0,0,0
"2370","denmark",2008,"DK",24.5306305600947,1165516,21.2158064780952,0.812104326450457,4751268,5493621,86.487,129.474923403252,NA,742353,-0.837858836427194,13.513,1165516,4902113,1380022,1380022,0,0,0,0
"2371","denmark",2009,"DK",24.6313244322013,1178851,21.344029027203,0.727990766226651,4785983,5523095,86.654,130.169573415037,NA,737112,-0.708502319928255,13.346,1178851,4902113,1380022,1380022,0,0,0,0
"2372","denmark",2010,"DK",24.7628143982558,1192357,21.492882704365,0.606766049074667,4815111,5547683,86.795,130.749069054914,NA,732572,-0.617821850291543,13.205,1192357,4902113,1380022,1380022,0,0,0,0
"2373","denmark",2011,"DK",24.9165669213184,1206959,21.6666977825616,0.598214062880133,4844002,5570572,86.957,131.288522271977,NA,726570,-0.822679883294614,13.043,1206959,4902113,1380022,1380022,0,0,0,0
"2374","denmark",2012,"DK",25.0939948380826,1222732,21.8674104527314,0.588807879418738,4872608,5591572,87.142,131.783455102522,NA,718964,-1.05235438166474,12.858,1222732,4902113,1380022,1380022,0,0,0,0
"2375","denmark",2013,"DK",25.2680017780088,1238666,22.0650315495681,0.603701928895343,4902113,5613706,87.324,132.305114305916,NA,711593,-1.03051681702709,12.676,1238666,4902113,1380022,1380022,0,0,0,0
"2376","djibouti",1970,"DJ",62.8567373298052,NA,NA,8.13894579864666,98637,159667,61.777,6.8881363244176,6177.677706,61030,3.45062986753224,38.223,62000,673781,NA,512356,0,0,0,0
"2377","djibouti",1971,"DJ",62.4860327327017,NA,NA,7.6689150665754,106499,169374,62.878,7.30690250215703,6371.93085,62875,2.97830818634997,37.122,66547,673781,NA,512356,0,0,0,0
"2378","djibouti",1972,"DJ",62.3083230117056,NA,NA,7.37135244692748,114646,179224,63.968,7.73183779119931,6552.376894,64578,2.67251670903129,36.032,71434,673781,NA,512356,0,0,0,0
"2379","djibouti",1973,"DJ",61.8565434887849,NA,NA,7.79484576306516,123940,190560,65.04,8.22088006902502,6753.041688,66620,3.11310372553173,34.96,76665,673781,NA,512356,0,0,0,0
"2380","djibouti",1974,"DJ",60.6688637720909,NA,NA,9.01551311962618,135633,205197,66.099,8.852329594478,7015.675353,69564,4.32423593800626,33.901,82287.0000000001,673781,NA,512356,0,0,0,0
"2381","djibouti",1975,"DJ",58.6608838883649,NA,NA,10.442225075932,150562,224244,67.142,9.67402933563417,7358.976254,73682,5.75113438413043,32.858,88321,673781,NA,512356,0,0,0,0
"2382","djibouti",1976,"DJ",55.9181579040496,NA,NA,11.8749316943004,169546,248710,68.17,10.7295081967213,7817.8527072,79164,7.17631140418337,31.83,94806.9999999999,673781,NA,512356,0,0,0,0
"2383","djibouti",1977,"DJ",52.9556265678509,NA,NA,12.5110405571586,192142,277750,69.178,11.9823123382226,8343.4825608,85608,7.82570866959659,30.822,101750,673781,NA,512356,0,0,0,0
"2384","djibouti",1978,"DJ",50.4697515146194,NA,NA,11.8852274454521,216391,308385,70.169,13.3039257981018,8855.3124792,91994,7.19446208062894,29.831,109212,673781,NA,512356,0,0,0,0
"2385","djibouti",1979,"DJ",48.9691906005222,NA,NA,10.0944403476256,239375,336479,71.141,14.5159188955997,9255.9290736,97104,5.405921156251,28.859,117220,673781,NA,512356,0,0,0,0
"2386","djibouti",1980,"DJ",48.5820627560299,NA,NA,7.88082847091278,259003,359247,72.096,15.4981449525453,9491.07123199999,100244,3.18246449280092,27.904,125829,673781,NA,512356,0,0,0,0
"2387","djibouti",1981,"DJ",49.3064607408219,NA,NA,5.58686656127677,273885,375041,73.028,16.1795081967213,9706.866688,101156,0.905666567779714,26.972,135043,673781,NA,512356,0,0,0,0
"2388","djibouti",1982,"DJ",50.8916376710333,NA,NA,3.91245143066804,284813,385184,73.942,16.6170836928387,9786.3466,100371,-0.77905587868331,26.058,144946,673781,NA,512356,0,0,0,0
"2389","djibouti",1983,"DJ",53.8329279400678,NA,NA,2.87867835107243,293131,393443,74.504,16.9733822260569,9824.659838,100312,-0.0587992024235815,25.496,157801,673781,NA,512356,0,0,0,0
"2390","djibouti",1984,"DJ",57.5928023859932,NA,NA,3.23439247230748,302767,405229,74.715,17.4818377911993,9946.967284,102462,2.12066692449202,25.285,174372,673781,NA,512356,0,0,0,0
"2391","djibouti",1985,"DJ",60.6039917949234,NA,NA,4.86223328415669,317852,424227,74.925,18.3014236410699,10229.313549,106375,3.74785887603813,25.075,192631,673781,NA,512356,0,0,0,0
"2392","djibouti",1986,"DJ",62.6780970780005,NA,NA,6.60706861888309,339562,451942,75.134,19.4970664365833,10830.2716284,112380,5.4915398790514,24.866,212831,673781,NA,512356,0,0,0,0
"2393","djibouti",1987,"DJ",64.1478551456046,NA,NA,7.65465870354596,366575,486555,75.341,20.9902933563417,11587.1318028,119980,6.5439076540895,24.659,235150,673781,NA,512356,0,0,0,0
"2394","djibouti",1988,"DJ",65.5893459340482,NA,NA,7.76352248502067,396168,524393,75.548,22.6226488352028,12400.4876576,128225,6.64614710503851,24.452,259844,673781,NA,512356,0,0,0,0
"2395","djibouti",1989,"DJ",67.6515574661039,NA,NA,6.86283132119098,424311,560124,75.753,24.1641069887834,13132.8945756,135813,5.74924062807888,24.247,287053,673781,NA,512356,0,0,0,0
"2396","djibouti",1990,"DJ",70.7792425165536,NA,NA,5.4525196473585,448089,589924,75.957,25.4496980155306,13691.7615,141835,4.33854706014732,24.043,317154,673781,NA,512356,0,0,0,0
"2397","djibouti",1991,"DJ",73.3654180231885,NA,NA,3.97644133242758,466266,612589,76.114,26.4274805867127,14087.34502,146323,3.11520967219401,23.886,342078,673781,NA,512356,0,0,0,0
"2398","djibouti",1992,"DJ",72.6895691340331,NA,NA,2.76476123737177,479337,629373,76.161,27.1515530629853,14319.98733,150036,2.50587584213288,23.839,348428,673781,NA,512356,0,0,0,0
"2399","djibouti",1993,"DJ",72.5465223959622,NA,NA,2.03123110425871,489173,641900,76.207,27.6919758412424,14460.67464,152727,1.7776748582191,23.793,354878,673781,NA,512356,0,0,0,0
"2400","djibouti",1994,"DJ",72.6134585289515,NA,NA,1.74440111267212,497781,652793,76.254,28.1619068162209,14613.00877,155012,1.48505193943079,23.746,361456,673781,NA,512356,0,0,0,0
"2401","djibouti",1995,"DJ",72.6676812117695,NA,NA,1.76227066913986,506631,663999,76.3,28.645340811044,14848.9269,157368,1.50844783520662,23.7,368157,673781,NA,512356,0,0,0,0
"2402","djibouti",1996,"DJ",72.6694352771097,NA,NA,1.83684101740537,516023,675891,76.347,29.1583692838654,15243.1840624,159868,1.57614631046111,23.653,374991,673781,NA,512356,0,0,0,0
"2403","djibouti",1997,"DJ",72.6790420643001,NA,NA,1.82083668880018,525505,687897,76.393,29.6763157894737,15716.611436,162392,1.56646906964275,23.607,381932,673781,NA,512356,0,0,0,0
"2404","djibouti",1998,"DJ",72.7107565610555,NA,NA,1.79313406466096,535013,699922,76.439,30.1950819672131,16231.977552,164909,1.53806411781764,23.561,389012,673781,NA,512356,0,0,0,0
"2405","djibouti",1999,"DJ",72.7942135596272,NA,NA,1.72223802460896,544307,711652,76.485,30.7011216566005,16732.2121512,167345,1.46637431001102,23.515,396224,673781,NA,512356,0,0,0,0
"2406","djibouti",2000,"DJ",72.9482683826188,NA,NA,1.62784778442079,553240,722887,76.532,31.1858067299396,17176.93324,169647,1.36622578991722,23.468,403579,673781,NA,512356,0,0,0,0
"2407","djibouti",2001,"DJ",73.1564025578552,NA,NA,1.54910609736098,561877,733732,76.578,31.6536669542709,17557.3748088,171855,1.29312904057735,23.422,411049,673781,NA,512356,0,0,0,0
"2408","djibouti",2002,"DJ",73.3972633959486,NA,NA,1.50812013594036,570415,744434,76.624,32.1153580672994,17889.5615212,174019,1.25133906417449,23.376,418669,673781,NA,512356,0,0,0,0
"2409","djibouti",2003,"DJ",73.6590640567674,NA,NA,1.48070420735493,578924,755085,76.67,32.5748490077653,18189.468984,176161,1.22338609603977,23.33,426430,673781,NA,512356,0,0,0,0
"2410","djibouti",2004,"DJ",73.9346318894656,NA,NA,1.46590793523597,587473,765776,76.716,33.0360655737705,18482.0305824,178303,1.20860006865785,23.284,434346,673781,NA,512356,0,0,0,0
"2411","djibouti",2005,"DJ",74.2116440815012,NA,NA,1.46016364269428,596114,776585,76.761,33.5023727351165,18785.640713,180471,1.20857497425962,23.239,442386,673781,NA,512356,0,0,0,0
"2412","djibouti",2006,"DJ",74.49085700021,NA,NA,1.46130461812123,604889,787544,76.807,33.9751509922347,14694.1067190769,182655,1.20290275820641,23.193,450587,673781,NA,512356,0,0,0,0
"2413","djibouti",2007,"DJ",74.7680497607593,NA,NA,1.4651867996534,613817,798690,76.853,34.4559965487489,14944.7171856923,184873,1.20699752250155,23.147,458939,673781,NA,512356,0,0,0,0
"2414","djibouti",2008,"DJ",75.0384856788328,NA,NA,1.47838679078217,622959,810100,76.899,34.9482312338223,19761.9401832,187141,1.21932405744259,23.101,467459,673781,NA,512356,0,0,0,0
"2415","djibouti",2009,"DJ",75.289384796387,NA,NA,1.50034479230951,632376,821865,76.944,35.4557808455565,10050.226787,189489,1.24686319177345,23.056,476112,673781,NA,512356,0,0,0,0
"2416","djibouti",2010,"DJ",75.5130229501661,NA,NA,1.5375141054845,642174,834036,76.996,35.9808455565142,10220.678358,191862,1.2445388258908,23.004,484925,673781,NA,512356,0,0,0,0
"2417","djibouti",2011,"DJ",75.7091877872237,NA,NA,1.57464591162229,652366,846646,77.053,36.5248490077653,10377.76344,194280,1.25240538743796,22.947,493901,673781,NA,512356,0,0,0,0
"2418","djibouti",2012,"DJ",75.8810024466843,NA,NA,1.6075717362213,662938,859652,77.117,37.085936151855,NA,196714,1.24504797619177,22.883,503044,673781,NA,512356,0,0,0,0
"2419","djibouti",2013,"DJ",76.0419186649668,NA,NA,1.62236608121361,673781,872932,77.186,37.6588438308887,NA,199151,1.23124337162824,22.814,512356,673781,NA,512356,0,0,0,0
"2420","dominica",1970,"DM",NA,NA,NA,1.83161353789781,27494,71076,38.683,94.768,NA,43582,0.841028471425172,61.317,NA,49660,NA,NA,0,0,0,0
"2421","dominica",1971,"DM",NA,NA,NA,2.70194582139007,28247,71566,39.47,95.4213333333333,NA,43319,-0.605288323423425,60.53,NA,49660,NA,NA,0,0,0,0
"2422","dominica",1972,"DM",NA,NA,NA,2.23005513258061,28884,71737,40.264,95.6493333333333,NA,42853,-1.08156835787978,59.736,NA,49660,NA,NA,0,0,0,0
"2423","dominica",1973,"DM",NA,NA,NA,1.97116575381306,29459,71745,41.061,95.66,NA,42286,-1.33195922590207,58.939,NA,49660,NA,NA,0,0,0,0
"2424","dominica",1974,"DM",NA,NA,NA,2.02957136172358,30063,71811,41.864,95.748,NA,41748,-1.28045160448718,58.136,NA,49660,NA,NA,0,0,0,0
"2425","dominica",1975,"DM",NA,NA,NA,2.29849822853171,30762,72091,42.671,96.1213333333333,NA,41329,-1.00871132265172,57.329,NA,49660,NA,NA,0,0,0,0
"2426","dominica",1976,"DM",NA,NA,NA,2.65604527843754,31590,72648,43.484,96.864,NA,41058,-0.657873153287247,56.516,NA,49660,NA,NA,0,0,0,0
"2427","dominica",1977,"DM",NA,NA,NA,2.89839190853126,32519,73411,44.297,97.8813333333333,NA,40892,-0.405125630364802,55.703,NA,49660,NA,NA,0,0,0,0
"2428","dominica",1978,"DM",NA,NA,NA,2.95119278736493,33493,74239,45.115,98.9853333333333,NA,40746,-0.357676953505828,54.885,NA,49660,NA,NA,0,0,0,0
"2429","dominica",1979,"DM",NA,NA,NA,2.71851107524185,34416,74923,45.935,99.8973333333333,NA,40507,-0.588287667606965,54.065,NA,49660,NA,NA,0,0,0,0
"2430","dominica",1980,"DM",NA,NA,NA,2.29789522587317,35216,75313,46.759,100.417333333333,NA,40097,-1.0173280137327,53.241,NA,49660,NA,NA,0,0,0,0
"2431","dominica",1981,"DM",NA,NA,NA,2.26848582151646,36024,75376,47.793,100.501333333333,NA,39352,-1.87547190532741,52.207,NA,49660,NA,NA,0,0,0,0
"2432","dominica",1982,"DM",NA,NA,NA,3.28220588768708,37226,75168,49.524,100.224,NA,37942,-3.64881215626851,50.476,NA,49660,NA,NA,0,0,0,0
"2433","dominica",1983,"DM",NA,NA,NA,2.88340225462262,38315,74750,51.257,99.6666666666667,NA,36435,-4.05288268081081,48.743,NA,49660,NA,NA,0,0,0,0
"2434","dominica",1984,"DM",NA,NA,NA,2.60698414614143,39327,74215,52.99,98.9533333333333,NA,34888,-4.33869205817802,47.01,NA,49660,NA,NA,0,0,0,0
"2435","dominica",1985,"DM",NA,NA,NA,2.41423519781549,40288,73640,54.71,98.1866666666667,NA,33352,-4.50251899619696,45.29,NA,49660,NA,NA,0,0,0,0
"2436","dominica",1986,"DM",NA,NA,NA,2.24331410046578,41202,73025,56.422,97.3666666666667,NA,31823,-4.69284417861272,43.578,NA,49660,NA,NA,0,0,0,0
"2437","dominica",1987,"DM",NA,NA,NA,2.05865955665907,42059,72368,58.118,96.4906666666667,NA,30309,-4.87446006786637,41.882,NA,49660,NA,NA,0,0,0,0
"2438","dominica",1988,"DM",NA,NA,NA,1.98217412524219,42901,71743,59.798,95.6573333333333,NA,28842,-4.96120399738263,40.202,NA,49660,NA,NA,0,0,0,0
"2439","dominica",1989,"DM",NA,NA,NA,2.02362724053559,43778,71242,61.45,94.9893333333333,NA,27464,-4.89566019844877,38.55,NA,49660,NA,NA,0,0,0,0
"2440","dominica",1990,"DM",NA,NA,NA,2.17588990846658,44741,70928,63.079,94.5706666666667,NA,26187,-4.76129517340685,36.921,NA,49660,NA,NA,0,0,0,0
"2441","dominica",1991,"DM",NA,NA,NA,2.08797092749552,45685,70849,64.482,94.4653333333333,NA,25164,-3.98487027135392,35.518,NA,49660,NA,NA,0,0,0,0
"2442","dominica",1992,"DM",NA,NA,NA,0.31688820704488,45830,70978,64.569,94.6373333333333,NA,25148,-0.0636031186968532,35.431,NA,49660,NA,NA,0,0,0,0
"2443","dominica",1993,"DM",NA,NA,NA,0.452824390255056,46038,71205,64.656,94.94,NA,25167,0.0755242011452503,35.344,NA,49660,NA,NA,0,0,0,0
"2444","dominica",1994,"DM",NA,NA,NA,0.370744188684709,46209,71372,64.744,95.1626666666667,NA,25163,-0.0158950924236891,35.256,NA,49660,NA,NA,0,0,0,0
"2445","dominica",1995,"DM",NA,NA,NA,0.12759931227249,46268,71367,64.831,95.156,NA,25099,-0.25466569014016,35.169,NA,49660,NA,NA,0,0,0,0
"2446","dominica",1996,"DM",NA,NA,NA,-0.175220422311353,46187,71146,64.918,94.8613333333333,NA,24959,-0.55935261105535,35.082,NA,49660,NA,NA,0,0,0,0
"2447","dominica",1997,"DM",NA,NA,NA,-0.416567828092102,45995,70756,65.005,94.3413333333333,NA,24761,-0.796464387310948,34.995,NA,49660,NA,NA,0,0,0,0
"2448","dominica",1998,"DM",NA,NA,NA,-0.520976426569358,45756,70295,65.092,93.7266666666667,NA,24539,-0.90061460667469,34.908,NA,49660,NA,NA,0,0,0,0
"2449","dominica",1999,"DM",NA,NA,NA,-0.427084324718439,45561,69902,65.179,93.2026666666667,NA,24341,-0.81015173064415,34.821,NA,49660,NA,NA,0,0,0,0
"2450","dominica",2000,"DM",NA,NA,NA,-0.186737314938252,45476,69679,65.265,92.9053333333333,NA,24203,-0.568557892825433,34.735,NA,49660,NA,NA,0,0,0,0
"2451","dominica",2001,"DM",NA,NA,NA,0.1516133929913,45545,69660,65.382,92.88,NA,24115,-0.364253890058786,34.618,NA,49660,NA,NA,0,0,0,0
"2452","dominica",2002,"DM",NA,NA,NA,0.678339581413435,45855,69806,65.689,93.0746666666667,NA,23951,-0.682397688222578,34.311,NA,49660,NA,NA,0,0,0,0
"2453","dominica",2003,"DM",NA,NA,NA,0.823121414847762,46234,70058,65.994,93.4106666666667,NA,23824,-0.53166006970562,34.006,NA,49660,NA,NA,0,0,0,0
"2454","dominica",2004,"DM",NA,NA,NA,0.842141980459443,46625,70325,66.299,93.7666666666667,NA,23700,-0.521842780056762,33.701,NA,49660,NA,NA,0,0,0,0
"2455","dominica",2005,"DM",NA,NA,NA,0.762767166759389,46982,70542,66.601,94.056,NA,23560,-0.592468935769954,33.399,NA,49660,NA,NA,0,0,0,0
"2456","dominica",2006,"DM",NA,NA,NA,0.661888792589377,47294,70690,66.903,94.2533333333333,NA,23396,-0.698529120260664,33.097,NA,49660,NA,NA,0,0,0,0
"2457","dominica",2007,"DM",NA,NA,NA,0.594499484682532,47576,70795,67.203,94.3933333333333,NA,23219,-0.759415856055066,32.797,NA,49660,NA,NA,0,0,0,0
"2458","dominica",2008,"DM",NA,NA,NA,0.567998760443425,47847,70883,67.502,94.5106666666667,NA,23036,-0.791269937580279,32.498,NA,49660,NA,NA,0,0,0,0
"2459","dominica",2009,"DM",NA,NA,NA,0.600114322120313,48135,70996,67.799,94.6613333333333,NA,22861,-0.7625807702592,32.201,NA,49660,NA,NA,0,0,0,0
"2460","dominica",2010,"DM",NA,NA,NA,0.672915215844977,48460,71167,68.094,94.8893333333333,NA,22707,-0.675915494669384,31.906,NA,49660,NA,NA,0,0,0,0
"2461","dominica",2011,"DM",NA,NA,NA,0.760616268518921,48830,71401,68.389,95.2013333333333,NA,22571,-0.600735054552063,31.611,NA,49660,NA,NA,0,0,0,0
"2462","dominica",2012,"DM",NA,NA,NA,0.821925229203163,49233,71684,68.681,95.5786666666667,NA,22451,-0.533073982354115,31.319,NA,49660,NA,NA,0,0,0,0
"2463","dominica",2013,"DM",NA,NA,NA,0.863564971442012,49660,72003,68.97,96.004,NA,22343,-0.482208372872893,31.03,NA,49660,NA,NA,0,0,0,0
"2464","dominicanrepublic",1970,"DO",37.7506154406049,686692,15.1791467438505,5.52168509026567,1819022,4523917,40.209,93.6241100993377,NA,2704895,1.08434703368585,59.791,686692,8019427,2802343,2802343,0,0,0,0
"2465","dominicanrepublic",1971,"DO",37.8343706966344,726698,15.6221925604451,5.44089312653837,1920735,4651703,41.291,96.2686879139073,NA,2730968,0.95930305637564,58.709,726698.000000001,8019427,2802343,2802343,0,0,0,0
"2466","dominicanrepublic",1972,"DO",37.9615790876514,769094,16.0888800935007,5.33456088237749,2025980,4780283,42.382,98.9296978476821,NA,2754303,0.850829093774621,57.618,769094,8019427,2802343,2802343,0,0,0,0
